Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7427368,9.8028593,9.5481215,25.63
2,5.7516794,9.7723999,9.6500187,25.63
3,5.7413025,9.8077583,9.6474962,25.63
4,5.7389879,9.8156710,9.5583048,25.63
5,5.7494259,9.7800627,9.5291891,25.65
6,5.7453508,9.7939405,9.5250988,25.63
7,5.7402086,9.8114967,9.5005884,25.62
8,5.7463942,9.7903852,9.4917440,25.59
9,5.7501202,9.7777014,9.5931520,25.55
10,5.7398415,9.8127518,9.5733671,25.56
11,5.7407317,9.8097086,9.4686470,25.57
12,5.7492452,9.7806778,9.4604540,25.62
13,5.7442694,9.7976294,9.4568348,25.58
14,5.7393184,9.8145409,9.4294252,25.58
15,5.7492971,9.7805014,9.4435349,25.64
16,5.7486649,9.7826529,9.5300798,25.67
17,5.7378631,9.8195200,9.4928885,25.69
18,5.7445927,9.7965260,9.3865252,25.67
19,5.7479076,9.7852297,9.3954134,25.66
20,5.7432666,9.8010511,9.3878803,25.70
21,5.7397370,9.8131094,9.3530149,25.68
22,5.7506819,9.7757912,9.4079456,25.69
23,5.7467594,9.7891407,9.4624586,25.68
24,5.7373171,9.8213882,9.4093428,25.65
25,5.7468624,9.7887897,9.3229132,25.69
26,5.7468195,9.7889357,9.3316565,25.70
27,5.7427454,9.8028307,9.3174906,25.69
28,5.7401986,9.8115301,9.2816257,25.68
29,5.7517633,9.7721148,9.3596897,25.68
30,5.7444773,9.7969208,9.3922405,25.70
31,5.7371264,9.8220425,9.3213243,25.67
32,5.7483010,9.7838907,9.2624512,25.69
