Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7430229,9.8018827,9.5861444,16.22
2,5.7528734,9.7683439,9.7111006,16.21
3,5.7389441,9.8158207,9.7058268,16.19
4,5.7368503,9.8229866,9.5926781,16.17
5,5.7495084,9.7797823,9.5583630,16.16
6,5.7446394,9.7963667,9.5510311,16.18
7,5.7386541,9.8168125,9.5265045,16.16
8,5.7473879,9.7869997,9.5275555,16.18
9,5.7512217,9.7739563,9.6468220,16.09
10,5.7365799,9.8239136,9.6141052,16.09
11,5.7398453,9.8127384,9.4906330,16.10
12,5.7493830,9.7802086,9.4860859,16.10
13,5.7431555,9.8014297,9.4735603,16.11
14,5.7381425,9.8185635,9.4477530,16.08
15,5.7505064,9.7763882,9.4889393,16.11
16,5.7488770,9.7819300,9.5747395,16.12
17,5.7347264,9.8302641,9.5180254,16.10
18,5.7440262,9.7984591,9.4065342,16.11
19,5.7471752,9.7877245,9.4162388,16.10
20,5.7421551,9.8048458,9.3977890,16.19
21,5.7381935,9.8183889,9.3558817,16.15
22,5.7534266,9.7664661,9.4408655,16.17
23,5.7455330,9.7933207,9.4960413,16.16
24,5.7335987,9.8341312,9.4225206,16.20
25,5.7465258,9.7899370,9.3319588,16.19
26,5.7466841,9.7893972,9.3351049,16.20
27,5.7409801,9.8088589,9.3118248,16.21
28,5.7404809,9.8105659,9.2783966,16.21
29,5.7539258,9.7647715,9.3860607,16.21
30,5.7424760,9.8037500,9.4113750,16.22
31,5.7337546,9.8335962,9.3169279,16.17
32,5.7491579,9.7809744,9.2629728,16.19
