Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435226,9.8001776,9.4857607,15.04
2,5.7444563,9.7969923,9.4989920,15.08
3,5.7424397,9.8038731,9.4843826,15.04
4,5.7437725,9.7993250,9.4553213,15.00
5,5.7442093,9.7978344,9.4443016,15.00
6,5.7435360,9.8001308,9.4279671,15.00
7,5.7426682,9.8030939,9.4162312,15.01
8,5.7439389,9.7987566,9.4068842,14.99
9,5.7441463,9.7980490,9.4207726,15.04
10,5.7423968,9.8040209,9.3980522,15.00
11,5.7442894,9.7975607,9.3747654,15.03
12,5.7440262,9.7984591,9.3632584,15.04
13,5.7435498,9.8000841,9.3506565,15.00
14,5.7427406,9.8028460,9.3396616,15.03
15,5.7442808,9.7975903,9.3353958,14.99
16,5.7436810,9.7996368,9.3446312,15.02
17,5.7425718,9.8034229,9.3157301,15.02
18,5.7445736,9.7965918,9.2995853,14.99
19,5.7437792,9.7993021,9.2863073,14.97
20,5.7433066,9.8009148,9.2753735,15.00
21,5.7425957,9.8033419,9.2658091,14.98
22,5.7446427,9.7963562,9.2668495,14.96
23,5.7432222,9.8012028,9.2687902,15.00
24,5.7429771,9.8020391,9.2352343,15.03
25,5.7443180,9.7974634,9.2251120,15.06
26,5.7435207,9.8001842,9.2096014,15.14
27,5.7428846,9.8023548,9.1999044,15.08
28,5.7429552,9.8021145,9.1887217,15.07
29,5.7447357,9.7960386,9.1963053,15.06
30,5.7427769,9.8027229,9.1896715,15.06
31,5.7433372,9.8008099,9.1560326,15.04
32,5.7445059,9.7968225,9.1479101,15.00
