Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443962,9.7971964,9.4730749,22.40
2,5.7442594,9.7976637,9.4623404,22.37
3,5.7443862,9.7972307,9.4530420,22.34
4,5.7443180,9.7974634,9.4449749,22.33
5,5.7442646,9.7976456,9.4347181,22.32
6,5.7442493,9.7976980,9.4252644,22.31
7,5.7441845,9.7979193,9.4123993,22.29
8,5.7443314,9.7974176,9.4017496,22.30
9,5.7442408,9.7977266,9.3916731,22.30
10,5.7443790,9.7972555,9.3833809,22.27
11,5.7442513,9.7976913,9.3744736,22.34
12,5.7442541,9.7976818,9.3641424,22.32
13,5.7441196,9.7981396,9.3540688,22.30
14,5.7442446,9.7977142,9.3411360,22.27
15,5.7443380,9.7973948,9.3306761,22.34
16,5.7442150,9.7978144,9.3203888,22.33
17,5.7444043,9.7971687,9.3124466,22.33
18,5.7442398,9.7977304,9.3023043,22.32
19,5.7442408,9.7977266,9.2919006,22.32
20,5.7440934,9.7982302,9.2811403,22.31
21,5.7443438,9.7973757,9.2682562,22.38
22,5.7442360,9.7977428,9.2577658,22.42
23,5.7441993,9.7978687,9.2467222,22.42
24,5.7443438,9.7973757,9.2390747,22.39
25,5.7442360,9.7977428,9.2274933,22.38
26,5.7442827,9.7975836,9.2170858,22.35
27,5.7440634,9.7983322,9.2059107,22.37
28,5.7443247,9.7974405,9.1936426,22.40
29,5.7442436,9.7977171,9.1831474,22.47
30,5.7442207,9.7977953,9.1724768,22.43
31,5.7443342,9.7974081,9.1648436,22.45
32,5.7442799,9.7975941,9.1536798,22.51
