Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7434444,9.8004446,9.4765730,14.59
2,5.7447214,9.7960873,9.4877234,14.55
3,5.7427545,9.8027992,9.4755049,14.48
4,5.7435436,9.8001060,9.4415588,14.49
5,5.7444406,9.7970457,9.4309044,14.46
6,5.7436104,9.7998772,9.4150152,14.45
7,5.7427931,9.8026676,9.4033480,14.46
8,5.7437811,9.7992954,9.3918085,14.46
9,5.7444830,9.7969007,9.4061451,14.50
10,5.7425547,9.8034811,9.3872013,14.53
11,5.7442999,9.7975254,9.3591080,14.57
12,5.7442522,9.7976885,9.3469324,14.57
13,5.7438173,9.7991714,9.3323984,14.58
14,5.7429323,9.8021917,9.3198462,14.62
15,5.7443619,9.7973137,9.3129759,14.62
16,5.7440376,9.7984200,9.3239098,14.60
17,5.7425327,9.8035564,9.2977085,14.61
18,5.7445283,9.7967463,9.2762918,14.63
19,5.7440557,9.7983580,9.2627211,14.59
20,5.7434096,9.8005629,9.2502699,14.57
21,5.7427526,9.8028059,9.2397089,14.58
22,5.7448101,9.7957850,9.2385654,14.54
23,5.7437086,9.7995424,9.2439137,14.61
24,5.7429276,9.8022089,9.2120504,14.62
25,5.7446361,9.7963791,9.1978960,14.60
26,5.7438564,9.7990379,9.1828823,14.59
27,5.7433062,9.8009157,9.1718721,14.59
28,5.7430143,9.8019123,9.1621294,14.62
29,5.7449255,9.7953920,9.1668539,14.62
30,5.7431583,9.8014212,9.1630020,14.69
31,5.7433128,9.8008938,9.1278391,14.70
32,5.7444773,9.7969208,9.1177244,14.65
