Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440457,9.7983923,9.4708633,19.22
2,5.7440910,9.7982378,9.4597759,19.21
3,5.7441492,9.7980394,9.4512129,19.23
4,5.7439985,9.7985535,9.4386559,19.20
5,5.7441730,9.7979584,9.4284611,19.19
6,5.7439623,9.7986765,9.4173937,19.20
7,5.7441387,9.7980747,9.4048901,19.16
8,5.7440276,9.7984543,9.3937597,19.17
9,5.7441788,9.7979383,9.3832321,19.19
10,5.7440615,9.7983389,9.3750715,19.19
11,5.7440395,9.7984133,9.3628263,19.19
12,5.7442074,9.7978411,9.3537340,19.20
13,5.7439976,9.7985563,9.3415813,19.18
14,5.7441921,9.7978926,9.3303108,19.16
15,5.7440777,9.7982836,9.3196020,19.15
16,5.7442374,9.7977390,9.3098764,19.18
17,5.7440758,9.7982903,9.3007603,19.14
18,5.7441626,9.7979937,9.2888680,19.18
19,5.7441730,9.7979584,9.2800817,19.10
20,5.7439919,9.7985754,9.2677317,19.15
21,5.7441111,9.7981691,9.2566299,19.16
22,5.7440090,9.7985172,9.2456932,19.16
23,5.7442446,9.7977142,9.2368174,19.23
24,5.7439899,9.7985821,9.2260847,19.17
25,5.7441692,9.7979708,9.2153301,19.16
26,5.7440581,9.7983503,9.2061129,19.18
27,5.7440624,9.7983351,9.1935997,19.17
28,5.7441473,9.7980461,9.1832199,19.16
29,5.7440491,9.7983809,9.1728582,19.16
30,5.7441940,9.7978859,9.1650829,19.16
31,5.7439528,9.7987099,9.1531000,19.19
32,5.7441874,9.7979088,9.1428394,19.17
