Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433357,9.8008146,9.5316324,23.95
2,5.7488413,9.7820520,9.6015930,23.95
3,5.7429981,9.8019667,9.6043797,23.96
4,5.7410250,9.8087063,9.5289249,23.96
5,5.7483997,9.7835550,9.5121984,24.00
6,5.7448473,9.7956581,9.5012388,23.95
7,5.7412033,9.8080969,9.4845724,23.97
8,5.7452645,9.7942352,9.4726915,23.99
9,5.7484193,9.7834883,9.5488958,23.95
10,5.7410688,9.8085566,9.5323534,23.96
11,5.7429566,9.8021088,9.4476013,23.98
12,5.7483463,9.7837362,9.4422474,23.96
13,5.7446318,9.7963934,9.4296951,23.93
14,5.7404728,9.8105936,9.4036379,23.84
15,5.7467866,9.7890482,9.4093237,23.87
16,5.7472038,9.7876272,9.4687080,23.85
17,5.7404337,9.8107271,9.4401417,23.84
18,5.7445264,9.7967529,9.3592033,23.79
19,5.7478790,9.7853270,9.3659182,23.78
20,5.7442317,9.7977581,9.3568459,23.78
21,5.7407107,9.8097801,9.3297110,23.75
22,5.7485871,9.7829170,9.3548117,23.85
23,5.7457123,9.7927094,9.4030170,23.84
24,5.7404280,9.8107462,9.3558702,23.85
25,5.7463694,9.7904701,9.2975798,23.87
26,5.7461843,9.7911005,9.2951241,23.86
27,5.7435918,9.7999411,9.2783327,23.84
28,5.7405915,9.8101873,9.2455864,23.79
29,5.7492352,9.7807121,9.2922049,23.89
30,5.7444792,9.7969141,9.3180027,23.90
31,5.7397404,9.8130970,9.2608366,23.85
32,5.7479382,9.7851267,9.2089825,23.90
