Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443151,9.7974730,9.4743786,17.10
2,5.7448087,9.7957907,9.4632759,17.05
3,5.7440157,9.7984943,9.4500446,17.06
4,5.7432413,9.8011379,9.4373655,17.04
5,5.7440195,9.7984819,9.4275246,17.02
6,5.7445455,9.7966881,9.4325161,16.97
7,5.7434101,9.8005610,9.4137135,17.02
8,5.7443929,9.7972078,9.3968925,17.02
9,5.7447181,9.7960987,9.3871565,17.11
10,5.7439175,9.7988300,9.3734407,17.09
11,5.7433777,9.8006716,9.3608761,17.17
12,5.7440176,9.7984877,9.3515644,17.09
13,5.7442694,9.7976294,9.3560600,17.09
14,5.7434912,9.8002844,9.3322926,17.09
15,5.7445517,9.7966671,9.3183060,17.10
16,5.7444925,9.7968683,9.3083429,17.08
17,5.7436481,9.7997494,9.2952557,17.08
18,5.7435188,9.8001909,9.2840080,17.04
19,5.7444134,9.7971382,9.2774096,17.05
20,5.7439222,9.7988138,9.2790251,17.07
21,5.7439470,9.7987289,9.2534418,17.04
22,5.7446413,9.7963600,9.2437725,17.03
23,5.7443190,9.7974596,9.2326279,17.07
24,5.7433839,9.8006506,9.2209845,16.99
25,5.7435493,9.8000860,9.2113571,17.03
26,5.7446680,9.7962694,9.2076216,17.02
27,5.7435007,9.8002520,9.2027683,17.02
28,5.7439804,9.7986155,9.1784487,17.03
29,5.7448130,9.7957754,9.1679916,17.05
30,5.7440696,9.7983112,9.1554556,17.07
31,5.7431397,9.8014841,9.1436100,17.04
32,5.7438226,9.7991533,9.1347847,17.06
