Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449255,9.7953920,9.4746017,27.76
2,5.7447538,9.7959766,9.4657755,27.76
3,5.7447491,9.7959938,9.4562473,27.75
4,5.7445450,9.7966890,9.4426851,27.78
5,5.7449808,9.7952032,9.4344501,27.84
6,5.7446680,9.7962694,9.4246836,27.80
7,5.7444034,9.7971716,9.4120378,27.74
8,5.7447186,9.7960968,9.4057140,27.72
9,5.7446923,9.7961864,9.3954887,27.74
10,5.7446709,9.7962599,9.3849907,27.73
11,5.7446375,9.7963734,9.3701553,27.74
12,5.7448940,9.7954988,9.3615551,27.75
13,5.7446032,9.7964907,9.3517542,27.72
14,5.7449074,9.7954531,9.3436556,27.77
15,5.7448044,9.7958050,9.3373270,27.83
16,5.7447557,9.7959709,9.3290634,27.88
17,5.7446837,9.7962160,9.3206530,27.87
18,5.7449541,9.7952938,9.3079700,27.82
19,5.7446957,9.7961750,9.2982597,27.86
20,5.7444754,9.7969275,9.2885199,27.88
21,5.7448931,9.7955027,9.2816496,27.90
22,5.7447271,9.7960682,9.2738314,27.95
23,5.7448788,9.7955513,9.2657175,27.88
24,5.7444658,9.7969589,9.2555971,27.96
25,5.7450962,9.7948093,9.2440395,27.96
26,5.7447433,9.7960129,9.2346935,27.92
27,5.7444277,9.7970896,9.2248926,27.91
28,5.7450418,9.7949953,9.2194595,27.93
29,5.7445984,9.7965078,9.2106142,27.87
30,5.7448535,9.7956371,9.2011156,27.83
31,5.7444372,9.7970572,9.1901979,27.82
32,5.7450051,9.7951202,9.1793308,27.80
