Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448025,9.7958117,9.4907036,27.16
2,5.7448320,9.7957106,9.4871569,27.17
3,5.7447987,9.7958241,9.4840040,27.20
4,5.7447815,9.7958822,9.4685936,27.23
5,5.7453632,9.7938995,9.4588003,27.27
6,5.7449026,9.7954693,9.4474850,27.24
7,5.7443128,9.7974815,9.4399967,27.28
8,5.7446308,9.7963963,9.4349909,27.28
9,5.7448363,9.7956963,9.4300480,27.25
10,5.7445140,9.7967949,9.4229202,27.24
11,5.7444925,9.7968683,9.4069853,27.24
12,5.7451363,9.7946730,9.3965626,27.28
13,5.7446160,9.7964468,9.3831034,27.30
14,5.7441950,9.7978830,9.3755865,27.33
15,5.7448397,9.7956839,9.3699141,27.30
16,5.7450581,9.7949390,9.3662968,27.34
17,5.7450199,9.7950697,9.3538551,27.28
18,5.7450113,9.7950983,9.3409662,27.21
19,5.7451501,9.7946253,9.3311186,27.15
20,5.7446213,9.7964287,9.3194485,27.16
21,5.7440882,9.7982473,9.3125477,27.20
22,5.7448645,9.7955990,9.3077698,27.25
23,5.7447386,9.7960291,9.3071451,27.28
24,5.7447453,9.7960062,9.2916746,27.29
25,5.7448969,9.7954893,9.2776146,27.24
26,5.7450590,9.7949362,9.2667837,27.20
27,5.7445717,9.7965984,9.2559052,27.17
28,5.7443562,9.7973337,9.2477646,27.15
29,5.7449970,9.7951479,9.2434816,27.26
30,5.7448368,9.7956934,9.2428713,27.19
31,5.7447653,9.7959375,9.2279625,27.19
32,5.7451401,9.7946596,9.2168713,27.17
