Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7452211,9.7943830,9.4981222,24.87
2,5.7457209,9.7926798,9.4902191,24.90
3,5.7434916,9.8002825,9.4784975,24.89
4,5.7437763,9.7993116,9.4650707,24.89
5,5.7455468,9.7932730,9.4778128,24.92
6,5.7444873,9.7968864,9.4838181,24.91
7,5.7434788,9.8003263,9.4539833,24.92
8,5.7452192,9.7943897,9.4331150,24.95
9,5.7454224,9.7936974,9.4271030,24.91
10,5.7432766,9.8010168,9.4111328,24.89
11,5.7438431,9.7990837,9.4024849,24.93
12,5.7456622,9.7928801,9.4170732,24.88
13,5.7443504,9.7973528,9.4155264,24.86
14,5.7433672,9.8007078,9.3797045,24.84
15,5.7455750,9.7931767,9.3652229,24.80
16,5.7451315,9.7946892,9.3597498,24.74
17,5.7432952,9.8009529,9.3412857,24.73
18,5.7442517,9.7976894,9.3372869,24.73
19,5.7456012,9.7930880,9.3520536,24.70
20,5.7441149,9.7981558,9.3454351,24.70
21,5.7437458,9.7994156,9.3096123,24.68
22,5.7457972,9.7924204,9.2982874,24.66
23,5.7446489,9.7963352,9.2937040,24.67
24,5.7432299,9.8011761,9.2747974,24.67
25,5.7449965,9.7951488,9.2705984,24.64
26,5.7451363,9.7946730,9.2882814,24.67
27,5.7435355,9.8001337,9.2770939,24.64
28,5.7445173,9.7967834,9.2408838,24.57
29,5.7457466,9.7925920,9.2291708,24.59
30,5.7441101,9.7981730,9.2232885,24.63
31,5.7433281,9.8008413,9.2066374,24.57
32,5.7456255,9.7930050,9.2040968,24.61
