Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442865,9.7975712,9.4919567,24.78
2,5.7441607,9.7980003,9.4809065,24.78
3,5.7442818,9.7975874,9.4753580,24.78
4,5.7447224,9.7960844,9.4622068,24.74
5,5.7449684,9.7952452,9.4516382,24.80
6,5.7446394,9.7963667,9.4421272,24.82
7,5.7439623,9.7986765,9.4304028,24.84
8,5.7440615,9.7983389,9.4193716,24.82
9,5.7442975,9.7975330,9.4088793,24.86
10,5.7443161,9.7974701,9.4004946,24.87
11,5.7446651,9.7962790,9.3894320,24.86
12,5.7450104,9.7951021,9.3764744,24.88
13,5.7446003,9.7965012,9.3663130,24.91
14,5.7437716,9.7993279,9.3538790,24.92
15,5.7441392,9.7980738,9.3460054,24.88
16,5.7445488,9.7966766,9.3348322,24.90
17,5.7444925,9.7968683,9.3251276,24.91
18,5.7445669,9.7966137,9.3148184,24.89
19,5.7453241,9.7940321,9.3042536,24.90
20,5.7446451,9.7963476,9.2949886,24.89
21,5.7437854,9.7992811,9.2834835,24.86
22,5.7443132,9.7974796,9.2769804,24.81
23,5.7446976,9.7961693,9.2695827,24.84
24,5.7445250,9.7967577,9.2575274,24.81
25,5.7446203,9.7964325,9.2483482,24.81
26,5.7451310,9.7946911,9.2394867,24.79
27,5.7442751,9.7976103,9.2299461,24.78
28,5.7437344,9.7994547,9.2172976,24.78
29,5.7443762,9.7972651,9.2096357,24.75
30,5.7445164,9.7967863,9.2037182,24.75
31,5.7445011,9.7968388,9.1903610,24.74
32,5.7446918,9.7961884,9.1817884,24.75
