Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441506,9.7980347,9.4733992,19.46
2,5.7441769,9.7979450,9.4629135,19.38
3,5.7441931,9.7978897,9.4525499,19.40
4,5.7443390,9.7973919,9.4456253,19.40
5,5.7442122,9.7978249,9.4353657,19.41
6,5.7441516,9.7980309,9.4250193,19.42
7,5.7440743,9.7982950,9.4140387,19.42
8,5.7442141,9.7978182,9.4015322,19.39
9,5.7442203,9.7977972,9.3917933,19.36
10,5.7441816,9.7979288,9.3820248,19.38
11,5.7442288,9.7977676,9.3744593,19.42
12,5.7441626,9.7979937,9.3636389,19.42
13,5.7441502,9.7980366,9.3532705,19.40
14,5.7440209,9.7984772,9.3417072,19.42
15,5.7442589,9.7976656,9.3297977,19.43
16,5.7441463,9.7980490,9.3194437,19.41
17,5.7442207,9.7977953,9.3095074,19.38
18,5.7443161,9.7974701,9.3021832,19.37
19,5.7442145,9.7978163,9.2919102,19.40
20,5.7441349,9.7980881,9.2819223,19.37
21,5.7440462,9.7983904,9.2698040,19.44
22,5.7441406,9.7980680,9.2587566,19.51
23,5.7441244,9.7981243,9.2483225,19.50
24,5.7443075,9.7974997,9.2389011,19.49
25,5.7442112,9.7978277,9.2313776,19.55
26,5.7441721,9.7979612,9.2209177,19.50
27,5.7441072,9.7981825,9.2107134,19.48
28,5.7440920,9.7982340,9.1976690,19.46
29,5.7441845,9.7979193,9.1873703,19.47
30,5.7441387,9.7980747,9.1772652,19.47
31,5.7443647,9.7973042,9.1692238,19.46
32,5.7442441,9.7977161,9.1603298,19.43
