Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445107,9.7968063,9.4909048,23.14
2,5.7443824,9.7972441,9.4816494,23.15
3,5.7445908,9.7965326,9.4743214,23.15
4,5.7442412,9.7977257,9.4636106,23.11
5,5.7443304,9.7974215,9.4538975,23.06
6,5.7441640,9.7979889,9.4437866,23.02
7,5.7444835,9.7968988,9.4317732,23.01
8,5.7443295,9.7974243,9.4213257,23.00
9,5.7442350,9.7977467,9.4118538,22.93
10,5.7445207,9.7967720,9.4056892,22.95
11,5.7442684,9.7976322,9.3944788,22.91
12,5.7444296,9.7970829,9.3856192,22.94
13,5.7441463,9.7980490,9.3746252,22.92
14,5.7445650,9.7966204,9.3629589,22.95
15,5.7442026,9.7978573,9.3523407,22.90
16,5.7442636,9.7976484,9.3430862,22.94
17,5.7443190,9.7974596,9.3358793,22.94
18,5.7442102,9.7978306,9.3240824,22.98
19,5.7443314,9.7974176,9.3137245,22.96
20,5.7441206,9.7981367,9.3015833,22.94
21,5.7444673,9.7969542,9.2905684,22.95
22,5.7442703,9.7976265,9.2805395,23.02
23,5.7442369,9.7977400,9.2705088,22.98
24,5.7442689,9.7976313,9.2619047,22.96
25,5.7443585,9.7973251,9.2512341,22.98
26,5.7441850,9.7979174,9.2415628,22.96
27,5.7442656,9.7976418,9.2280750,22.94
28,5.7444744,9.7969303,9.2182655,22.98
29,5.7441254,9.7981205,9.2085867,22.98
30,5.7443542,9.7973404,9.1994133,23.01
31,5.7442427,9.7977200,9.1910582,22.99
32,5.7443924,9.7972097,9.1812191,22.97
