Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7441406,9.7980680,9.4761600,20.95
2,5.7443743,9.7972717,9.4665833,20.96
3,5.7441969,9.7978764,9.4581308,20.96
4,5.7443542,9.7973404,9.4464226,20.98
5,5.7444744,9.7969303,9.4373941,20.97
6,5.7444057,9.7971640,9.4258308,20.97
7,5.7446299,9.7964001,9.4157314,20.97
8,5.7442694,9.7976294,9.4051037,20.94
9,5.7446394,9.7963667,9.3973436,20.96
10,5.7442646,9.7976456,9.3880167,20.96
11,5.7443275,9.7974310,9.3777285,21.00
12,5.7442231,9.7977867,9.3702602,20.98
13,5.7443185,9.7974615,9.3575048,21.03
14,5.7443910,9.7972145,9.3461618,21.05
15,5.7441530,9.7980261,9.3356600,21.08
16,5.7445126,9.7967997,9.3293686,21.08
17,5.7443256,9.7974377,9.3176241,21.04
18,5.7444410,9.7970438,9.3074341,21.06
19,5.7442341,9.7977495,9.2990856,21.05
20,5.7445655,9.7966194,9.2872171,21.06
21,5.7443690,9.7972898,9.2777653,21.07
22,5.7442708,9.7976246,9.2683382,21.09
23,5.7444239,9.7971029,9.2617407,21.07
24,5.7441940,9.7978859,9.2507429,21.10
25,5.7445464,9.7966843,9.2416735,21.10
26,5.7441859,9.7979145,9.2321062,21.20
27,5.7443767,9.7972631,9.2205477,21.10
28,5.7440219,9.7984734,9.2096539,21.04
29,5.7442398,9.7977304,9.1991158,21.00
30,5.7444439,9.7970343,9.1940794,21.02
31,5.7442322,9.7977562,9.1824846,21.01
32,5.7444143,9.7971344,9.1738873,21.01
