Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445536,9.7966604,9.4796524,23.86
2,5.7446966,9.7961721,9.4718781,23.85
3,5.7445798,9.7965698,9.4650078,23.87
4,5.7447586,9.7959604,9.4550209,23.86
5,5.7445164,9.7967863,9.4480267,23.89
6,5.7445774,9.7965784,9.4359035,23.89
7,5.7445145,9.7967930,9.4252949,23.87
8,5.7444639,9.7969656,9.4153223,23.88
9,5.7446899,9.7961941,9.4087381,23.88
10,5.7444992,9.7968454,9.4000769,23.88
11,5.7446079,9.7964745,9.3903456,23.89
12,5.7443085,9.7974958,9.3819332,23.92
13,5.7445955,9.7965164,9.3709431,23.93
14,5.7444658,9.7969589,9.3612328,23.93
15,5.7443366,9.7974005,9.3522978,23.94
16,5.7446575,9.7963057,9.3467875,24.01
17,5.7444096,9.7971516,9.3366222,24.02
18,5.7445731,9.7965937,9.3275766,24.05
19,5.7443733,9.7972746,9.3182907,24.07
20,5.7446213,9.7964287,9.3079243,24.11
21,5.7444124,9.7971411,9.2977467,24.06
22,5.7443504,9.7973528,9.2889853,24.12
23,5.7445927,9.7965260,9.2826719,24.12
24,5.7443700,9.7972860,9.2714224,24.15
25,5.7444634,9.7969675,9.2630777,24.09
26,5.7442937,9.7975464,9.2526197,24.13
27,5.7446489,9.7963352,9.2417774,24.12
28,5.7443895,9.7972193,9.2320223,24.13
29,5.7444839,9.7968979,9.2238035,24.14
30,5.7445745,9.7965889,9.2177095,24.14
31,5.7444520,9.7970066,9.2068205,24.14
32,5.7444687,9.7969494,9.1990871,24.15
