Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436714,9.7996702,9.4836845,19.15
2,5.7452011,9.7944517,9.4943457,19.18
3,5.7438469,9.7990713,9.4886665,19.20
4,5.7433882,9.8006363,9.4533234,19.20
5,5.7450480,9.7949734,9.4424295,19.23
6,5.7443533,9.7973433,9.4307623,19.20
7,5.7433724,9.8006897,9.4176702,19.20
8,5.7442093,9.7978344,9.4117365,19.23
9,5.7449884,9.7951765,9.4263802,19.23
10,5.7434282,9.8004990,9.4162407,19.19
11,5.7438908,9.7989206,9.3818502,19.20
12,5.7451344,9.7946787,9.3708439,19.24
13,5.7441530,9.7980261,9.3592739,19.24
14,5.7432518,9.8011017,9.3477087,19.24
15,5.7447319,9.7960520,9.3399391,19.24
16,5.7447066,9.7961378,9.3555689,19.32
17,5.7431755,9.8013620,9.3408089,19.29
18,5.7445269,9.7967510,9.3112583,19.31
19,5.7449412,9.7953377,9.2993240,19.29
20,5.7439966,9.7985601,9.2891474,19.30
21,5.7434874,9.8002977,9.2772064,19.30
22,5.7450185,9.7950745,9.2753086,19.31
23,5.7442842,9.7975788,9.2867050,19.30
24,5.7429953,9.8019772,9.2644978,19.32
25,5.7448082,9.7957916,9.2413034,19.33
26,5.7447052,9.7961426,9.2292137,19.33
27,5.7437224,9.7994947,9.2186594,19.39
28,5.7434378,9.8004665,9.2088470,19.40
29,5.7452126,9.7944126,9.2139034,19.31
30,5.7440615,9.7983389,9.2174425,19.40
31,5.7431970,9.8012886,9.1879930,19.36
32,5.7448187,9.7957554,9.1722441,19.35
