Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443085,9.7974958,9.4841766,25.67
2,5.7447762,9.7959003,9.4815693,25.63
3,5.7438869,9.7989340,9.4715691,25.64
4,5.7441826,9.7979259,9.4493227,25.57
5,5.7449951,9.7951546,9.4367857,25.56
6,5.7441435,9.7980585,9.4224358,25.60
7,5.7437749,9.7993164,9.4128513,25.62
8,5.7443933,9.7972059,9.4039326,25.62
9,5.7447667,9.7959328,9.4035778,25.63
10,5.7438421,9.7990866,9.3885155,25.63
11,5.7444639,9.7969656,9.3678293,25.65
12,5.7447934,9.7958422,9.3552504,25.65
13,5.7441878,9.7979078,9.3414440,25.63
14,5.7438450,9.7990770,9.3317184,25.65
15,5.7445331,9.7967300,9.3238277,25.64
16,5.7446485,9.7963362,9.3272390,25.65
17,5.7440920,9.7982340,9.3082819,25.64
18,5.7445621,9.7966309,9.2912407,25.65
19,5.7447901,9.7958527,9.2798214,25.64
20,5.7441807,9.7979317,9.2674580,25.63
21,5.7440987,9.7982121,9.2582502,25.56
22,5.7443714,9.7972813,9.2525034,25.55
23,5.7442331,9.7977533,9.2546749,25.57
24,5.7441626,9.7979937,9.2312307,25.57
25,5.7445793,9.7965727,9.2170000,25.60
26,5.7444620,9.7969723,9.2039156,25.53
27,5.7440538,9.7983646,9.1919403,25.58
28,5.7444015,9.7971783,9.1830921,25.56
29,5.7447405,9.7960224,9.1784925,25.57
30,5.7442026,9.7978573,9.1776848,25.58
31,5.7441812,9.7979298,9.1553822,25.58
32,5.7446470,9.7963409,9.1431522,25.52
