Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448101,9.7957850,9.4896288,19.72
2,5.7449512,9.7953033,9.4782190,19.67
3,5.7435551,9.8000660,9.4679594,19.69
4,5.7434044,9.8005810,9.4546223,19.72
5,5.7451515,9.7946205,9.4631023,19.66
6,5.7441750,9.7979517,9.4687443,19.70
7,5.7430801,9.8016872,9.4403725,19.70
8,5.7450085,9.7951088,9.4187078,19.69
9,5.7447705,9.7959204,9.4077272,19.69
10,5.7434640,9.8003769,9.3939686,19.71
11,5.7433629,9.8007221,9.3859949,19.68
12,5.7453575,9.7939186,9.3986530,19.68
13,5.7441850,9.7979174,9.3960257,19.69
14,5.7431984,9.8012838,9.3618870,19.68
15,5.7449760,9.7952194,9.3467817,19.71
16,5.7445793,9.7965727,9.3370600,19.70
17,5.7432232,9.8011990,9.3213778,19.73
18,5.7438378,9.7991018,9.3158026,19.70
19,5.7452283,9.7943592,9.3296776,19.66
20,5.7439065,9.7988672,9.3220739,19.67
21,5.7432680,9.8010464,9.2861710,19.63
22,5.7452850,9.7941656,9.2748003,19.65
23,5.7443156,9.7974720,9.2659874,19.68
24,5.7431355,9.8014994,9.2500801,19.66
25,5.7446451,9.7963476,9.2435293,19.63
26,5.7447896,9.7958555,9.2606850,19.59
27,5.7433548,9.8007498,9.2503023,19.68
28,5.7440500,9.7983780,9.2143297,19.66
29,5.7451324,9.7946854,9.2029161,19.67
30,5.7439184,9.7988262,9.1941614,19.70
31,5.7431202,9.8015509,9.1808853,19.72
32,5.7451577,9.7945995,9.1768446,19.69
