Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439995,9.7985506,9.4833517,17.99
2,5.7439141,9.7988415,9.4723063,17.96
3,5.7440782,9.7982817,9.4649572,17.96
4,5.7442789,9.7975969,9.4517603,17.95
5,5.7441034,9.7981958,9.4410486,17.94
6,5.7443142,9.7974758,9.4298239,17.97
7,5.7437081,9.7995443,9.4174891,17.94
8,5.7439938,9.7985697,9.4085770,17.93
9,5.7438426,9.7990856,9.3965721,17.94
10,5.7439742,9.7986364,9.3882799,17.96
11,5.7442627,9.7976522,9.3767815,17.97
12,5.7441754,9.7979498,9.3657465,17.93
13,5.7442122,9.7978249,9.3542891,17.97
14,5.7435927,9.7999382,9.3423214,17.98
15,5.7439547,9.7987032,9.3351936,18.01
16,5.7439632,9.7986736,9.3226347,18.00
17,5.7439442,9.7987385,9.3137407,17.97
18,5.7441239,9.7981253,9.3033533,17.99
19,5.7443404,9.7973871,9.2912827,18.02
20,5.7439432,9.7987423,9.2792730,18.01
21,5.7435617,9.8000431,9.2674694,17.97
22,5.7438331,9.7991180,9.2593641,18.01
23,5.7439547,9.7987032,9.2475986,18.05
24,5.7439003,9.7988892,9.2362919,18.02
25,5.7439475,9.7987270,9.2265072,18.02
26,5.7442927,9.7975502,9.2134247,18.05
27,5.7438412,9.7990904,9.2017374,18.10
28,5.7436180,9.7998514,9.1903152,18.07
29,5.7438459,9.7990742,9.1804762,18.10
30,5.7440782,9.7982817,9.1697979,18.09
31,5.7441120,9.7981663,9.1566210,18.10
32,5.7439651,9.7986670,9.1461735,18.13
