Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440958,9.7982216,9.4915180,17.71
2,5.7445483,9.7966776,9.5069485,17.75
3,5.7430592,9.8017597,9.4951324,17.77
4,5.7437754,9.7993155,9.4598122,17.78
5,5.7448502,9.7956486,9.4479465,17.79
6,5.7437544,9.7993860,9.4384089,17.76
7,5.7429953,9.8019772,9.4247532,17.76
8,5.7448215,9.7957468,9.4191904,17.72
9,5.7440977,9.7982149,9.4340563,17.71
10,5.7426596,9.8031225,9.4158392,17.72
11,5.7442970,9.7975349,9.3861933,17.71
12,5.7445512,9.7966681,9.3724670,17.72
13,5.7434325,9.8004847,9.3626308,17.71
14,5.7431164,9.8015642,9.3497553,17.70
15,5.7448010,9.7958155,9.3519182,17.69
16,5.7437568,9.7993784,9.3595352,17.69
17,5.7427921,9.8026705,9.3344231,17.70
18,5.7445259,9.7967548,9.3119040,17.75
19,5.7445207,9.7967720,9.2994814,17.75
20,5.7432909,9.8009682,9.2876472,17.70
21,5.7432442,9.8011274,9.2785139,17.73
22,5.7450008,9.7951345,9.2866573,17.72
23,5.7438431,9.7990837,9.2854528,17.73
24,5.7430582,9.8017626,9.2548285,17.70
25,5.7445416,9.7967005,9.2394075,17.69
26,5.7441473,9.7980461,9.2270050,17.66
27,5.7431293,9.8015194,9.2127066,17.68
28,5.7434702,9.8003559,9.2072878,17.63
29,5.7449102,9.7954435,9.2191191,17.62
30,5.7435422,9.8001108,9.2112722,17.60
31,5.7430634,9.8017445,9.1771173,17.64
32,5.7447176,9.7961006,9.1656027,17.64
