Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7447453,9.7960062,9.4496861,26.13
2,5.7445059,9.7968225,9.4427538,26.10
3,5.7446423,9.7963572,9.4352789,26.10
4,5.7443542,9.7973404,9.4224033,26.04
5,5.7449322,9.7953682,9.4102507,26.10
6,5.7446604,9.7962952,9.4012537,26.09
7,5.7442751,9.7976103,9.3913956,26.11
8,5.7448053,9.7958012,9.3860159,26.10
9,5.7444692,9.7969475,9.3776598,26.10
10,5.7444963,9.7968550,9.3686171,26.07
11,5.7443199,9.7974567,9.3560791,26.10
12,5.7450218,9.7950630,9.3448334,26.15
13,5.7447414,9.7960186,9.3356361,26.13
14,5.7443438,9.7973757,9.3251038,26.19
15,5.7448769,9.7955570,9.3205719,26.17
16,5.7446985,9.7961655,9.3124161,26.17
17,5.7448735,9.7955685,9.3026705,26.20
18,5.7443590,9.7973232,9.2907915,26.27
19,5.7448807,9.7955446,9.2811747,26.22
20,5.7445445,9.7966909,9.2715511,26.19
21,5.7443905,9.7972164,9.2607012,26.20
22,5.7448273,9.7957268,9.2568417,26.25
23,5.7447038,9.7961473,9.2501278,26.21
24,5.7445679,9.7966108,9.2390423,26.24
25,5.7444954,9.7968588,9.2258587,26.22
26,5.7447929,9.7958431,9.2161608,26.19
27,5.7444057,9.7971640,9.2062731,26.23
28,5.7445288,9.7967443,9.1960144,26.24
29,5.7446823,9.7962208,9.1911926,26.24
30,5.7445841,9.7965555,9.1847420,26.23
31,5.7446022,9.7964945,9.1737595,26.23
32,5.7446756,9.7962437,9.1599321,26.25
