Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448759,9.7955608,9.4832087,24.15
2,5.7456589,9.7928915,9.4750528,24.13
3,5.7431755,9.8013620,9.4623518,24.11
4,5.7438240,9.7991495,9.4490318,24.10
5,5.7455444,9.7932806,9.4634724,24.08
6,5.7443752,9.7972689,9.4673195,24.12
7,5.7435608,9.8000469,9.4353485,24.11
8,5.7451754,9.7945395,9.4130554,24.07
9,5.7454062,9.7937527,9.4082241,24.08
10,5.7430792,9.8016911,9.3920040,24.09
11,5.7440720,9.7983027,9.3845301,24.10
12,5.7456756,9.7928343,9.3995857,24.09
13,5.7440643,9.7983284,9.3983059,24.12
14,5.7432809,9.8010025,9.3624163,24.11
15,5.7456107,9.7930555,9.3459797,24.15
16,5.7448759,9.7955608,9.3417635,24.14
17,5.7430525,9.8017817,9.3223848,24.16
18,5.7445116,9.7968025,9.3185883,24.13
19,5.7454052,9.7937555,9.3345890,24.13
20,5.7438431,9.7990837,9.3277674,24.11
21,5.7437744,9.7993183,9.2903090,24.12
22,5.7458620,9.7921982,9.2779226,24.10
23,5.7444677,9.7969522,9.2735796,24.08
24,5.7430677,9.8017302,9.2545042,24.09
25,5.7452197,9.7943878,9.2510900,24.07
26,5.7449560,9.7952871,9.2721548,24.08
27,5.7433414,9.8007956,9.2570715,24.05
28,5.7443724,9.7972784,9.2212143,24.04
29,5.7456594,9.7928896,9.2109871,24.05
30,5.7437377,9.7994432,9.2037125,24.04
31,5.7431736,9.8013687,9.1876783,24.03
32,5.7454081,9.7937460,9.1897831,24.04
