Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445326,9.7967319,9.4840631,27.48
2,5.7444916,9.7968712,9.4722404,27.48
3,5.7443476,9.7973623,9.4604769,27.50
4,5.7445116,9.7968025,9.4466591,27.53
5,5.7446342,9.7963848,9.4361935,27.54
6,5.7441525,9.7980280,9.4248133,27.55
7,5.7445436,9.7966938,9.4153099,27.56
8,5.7445526,9.7966633,9.4073982,27.56
9,5.7445173,9.7967834,9.3950605,27.49
10,5.7442255,9.7977791,9.3841410,27.51
11,5.7446795,9.7962303,9.3712797,27.51
12,5.7445741,9.7965899,9.3614130,27.52
13,5.7441988,9.7978706,9.3503675,27.52
14,5.7445359,9.7967205,9.3409615,27.54
15,5.7444315,9.7970762,9.3317680,27.52
16,5.7447290,9.7960615,9.3196983,27.49
17,5.7444296,9.7970829,9.3085527,27.49
18,5.7448940,9.7954988,9.2955627,27.49
19,5.7446451,9.7963476,9.2855301,27.49
20,5.7442684,9.7976322,9.2745485,27.51
21,5.7446842,9.7962141,9.2669754,27.54
22,5.7443686,9.7972908,9.2558737,27.52
23,5.7446203,9.7964325,9.2463331,27.49
24,5.7442966,9.7975368,9.2351027,27.51
25,5.7446852,9.7962112,9.2232237,27.49
26,5.7444983,9.7968493,9.2121601,27.53
27,5.7442102,9.7978306,9.2008486,27.49
28,5.7446356,9.7963800,9.1943655,27.48
29,5.7443104,9.7974892,9.1831932,27.47
30,5.7445655,9.7966194,9.1729031,27.40
31,5.7443905,9.7972164,9.1614389,27.33
32,5.7447262,9.7960711,9.1510506,27.29
