Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437897,9.7992659,9.4802103,18.91
2,5.7446613,9.7962923,9.4756975,18.87
3,5.7438951,9.7989063,9.4725523,18.89
4,5.7441406,9.7980680,9.4468775,18.82
5,5.7448907,9.7955103,9.4374399,18.85
6,5.7443314,9.7974176,9.4256306,18.83
7,5.7433262,9.8008471,9.4145117,18.85
8,5.7438955,9.7989044,9.4061069,18.89
9,5.7447939,9.7958403,9.4038067,18.85
10,5.7434607,9.8003883,9.3949165,18.84
11,5.7440209,9.7984772,9.3733511,18.85
12,5.7450304,9.7950335,9.3605547,18.91
13,5.7439380,9.7987604,9.3459435,18.89
14,5.7432618,9.8010674,9.3323851,18.90
15,5.7441792,9.7979364,9.3234930,18.92
16,5.7446909,9.7961912,9.3262644,18.97
17,5.7434669,9.8003674,9.3104458,18.95
18,5.7443161,9.7974701,9.2907972,19.00
19,5.7448397,9.7956839,9.2790909,19.00
20,5.7440147,9.7984982,9.2669430,18.97
21,5.7434278,9.8005009,9.2540197,18.98
22,5.7443590,9.7973232,9.2442904,18.98
23,5.7446299,9.7964001,9.2499733,19.01
24,5.7435446,9.8001022,9.2290726,18.96
25,5.7445030,9.7968330,9.2134781,18.99
26,5.7446561,9.7963104,9.2037315,18.96
27,5.7439289,9.7987909,9.1917858,18.98
28,5.7436819,9.7996340,9.1805773,18.96
29,5.7442627,9.7976522,9.1731453,18.99
30,5.7441816,9.7979288,9.1768904,19.06
31,5.7438626,9.7990170,9.1515455,19.06
32,5.7446690,9.7962666,9.1401434,19.05
