Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433348,9.8008184,9.4763288,14.23
2,5.7441912,9.7978954,9.4687910,14.23
3,5.7435884,9.7999525,9.4590645,14.21
4,5.7442636,9.7976484,9.4448242,14.20
5,5.7444839,9.7968979,9.4340010,14.23
6,5.7437859,9.7992792,9.4242697,14.18
7,5.7430477,9.8017979,9.4091730,14.20
8,5.7436047,9.7998972,9.3984165,14.20
9,5.7440662,9.7983217,9.3942060,14.19
10,5.7434721,9.8003502,9.3795204,14.25
11,5.7442646,9.7976456,9.3652525,14.22
12,5.7444801,9.7969103,9.3536463,14.25
13,5.7436628,9.7996988,9.3431549,14.21
14,5.7433186,9.8008738,9.3285208,14.23
15,5.7434006,9.8005934,9.3172903,14.22
16,5.7439651,9.7986670,9.3145313,14.26
17,5.7436709,9.7996712,9.2964115,14.25
18,5.7442369,9.7977400,9.2852840,14.21
19,5.7443895,9.7972193,9.2767916,14.19
20,5.7432575,9.8010817,9.2649069,14.13
21,5.7433462,9.8007793,9.2521248,14.06
22,5.7435040,9.8002405,9.2409363,14.11
23,5.7436233,9.7998333,9.2379847,14.12
24,5.7437353,9.7994509,9.2188263,14.13
25,5.7441249,9.7981224,9.2085667,14.11
26,5.7440577,9.7983513,9.1980085,14.17
27,5.7431679,9.8013878,9.1830921,14.14
28,5.7434568,9.8004017,9.1705236,14.17
29,5.7439079,9.7988625,9.1598320,14.17
30,5.7435012,9.8002501,9.1541519,14.17
31,5.7439909,9.7985792,9.1350565,14.17
32,5.7442865,9.7975712,9.1248064,14.12
