Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442665,9.7976389,9.4727592,20.43
2,5.7446003,9.7965012,9.4622259,20.40
3,5.7440090,9.7985172,9.4511671,20.45
4,5.7442484,9.7977009,9.4429636,20.43
5,5.7441616,9.7979965,9.4329700,20.44
6,5.7441998,9.7978668,9.4266214,20.41
7,5.7444444,9.7970324,9.4136810,20.41
8,5.7443676,9.7972937,9.4022799,20.37
9,5.7445002,9.7968426,9.3915157,20.41
10,5.7438707,9.7989893,9.3805256,20.34
11,5.7442713,9.7976227,9.3733673,20.43
12,5.7440991,9.7982101,9.3624353,20.43
13,5.7441549,9.7980204,9.3542252,20.33
14,5.7443490,9.7973576,9.3434095,20.36
15,5.7445011,9.7968388,9.3323107,20.37
16,5.7443204,9.7974558,9.3214493,20.39
17,5.7437596,9.7993689,9.3103809,20.38
18,5.7441750,9.7979517,9.3041430,20.37
19,5.7443008,9.7975225,9.2927742,20.39
20,5.7442565,9.7976732,9.2836103,20.38
21,5.7443314,9.7974176,9.2738571,20.40
22,5.7447524,9.7959814,9.2613554,20.34
23,5.7442465,9.7977076,9.2512398,20.42
24,5.7438459,9.7990742,9.2404547,20.33
25,5.7442002,9.7978649,9.2337179,20.39
26,5.7443275,9.7974310,9.2238588,20.36
27,5.7442183,9.7978039,9.2123060,20.40
28,5.7441730,9.7979584,9.2024765,20.42
29,5.7445793,9.7965727,9.1907988,20.38
30,5.7439823,9.7986088,9.1798153,20.48
31,5.7439003,9.7988892,9.1692877,20.47
32,5.7439833,9.7986050,9.1601686,20.51
