Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7450895,9.7948322,9.4948425,26.56
2,5.7454824,9.7934933,9.4855289,26.60
3,5.7439122,9.7988482,9.4738979,26.58
4,5.7442822,9.7975855,9.4642544,26.54
5,5.7456512,9.7929173,9.4733191,26.47
6,5.7445135,9.7967968,9.4737329,26.47
7,5.7439404,9.7987518,9.4464359,26.47
8,5.7453389,9.7939816,9.4310226,26.48
9,5.7451267,9.7947054,9.4233150,26.51
10,5.7436647,9.7996922,9.4080963,26.52
11,5.7443113,9.7974863,9.4043884,26.52
12,5.7454844,9.7934866,9.4156113,26.62
13,5.7441101,9.7981730,9.4103403,26.61
14,5.7438250,9.7991457,9.3793297,26.58
15,5.7455530,9.7932520,9.3663254,26.66
16,5.7447128,9.7961168,9.3584070,26.64
17,5.7435417,9.8001118,9.3422251,26.63
18,5.7446117,9.7964611,9.3397064,26.70
19,5.7453184,9.7940521,9.3528366,26.67
20,5.7437782,9.7993050,9.3426228,26.71
21,5.7443199,9.7974567,9.3108730,26.68
22,5.7455883,9.7931318,9.2997990,26.68
23,5.7444139,9.7971373,9.2925358,26.70
24,5.7434125,9.8005533,9.2793121,26.73
25,5.7450166,9.7950811,9.2733774,26.73
26,5.7450752,9.7948809,9.2873783,26.72
27,5.7436690,9.7996778,9.2726374,26.64
28,5.7447462,9.7960033,9.2439394,26.64
29,5.7454376,9.7936459,9.2334299,26.66
30,5.7440262,9.7984591,9.2257175,26.64
31,5.7436905,9.7996044,9.2138901,26.62
32,5.7452645,9.7942352,9.2114582,26.63
