Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445345,9.7967253,9.4870577,21.84
2,5.7443733,9.7972746,9.4775105,21.82
3,5.7442980,9.7975321,9.4715738,21.77
4,5.7445312,9.7967367,9.4604025,21.75
5,5.7446442,9.7963505,9.4496641,21.79
6,5.7444644,9.7969646,9.4390011,21.78
7,5.7438269,9.7991390,9.4278002,21.76
8,5.7442036,9.7978544,9.4222822,21.77
9,5.7443132,9.7974796,9.4110727,21.73
10,5.7442703,9.7976265,9.4021940,21.77
11,5.7442923,9.7975512,9.3923693,21.78
12,5.7447701,9.7959213,9.3801146,21.82
13,5.7443590,9.7973232,9.3698025,21.74
14,5.7438402,9.7990932,9.3592224,21.76
15,5.7442522,9.7976885,9.3527460,21.73
16,5.7443781,9.7972584,9.3432455,21.76
17,5.7442207,9.7977953,9.3322735,21.73
18,5.7443399,9.7973881,9.3224201,21.79
19,5.7447596,9.7959576,9.3109713,21.75
20,5.7441416,9.7980652,9.3009548,21.76
21,5.7438812,9.7989540,9.2901001,21.78
22,5.7442102,9.7978306,9.2825327,21.78
23,5.7443295,9.7974243,9.2753572,21.81
24,5.7444191,9.7971182,9.2635546,21.77
25,5.7442732,9.7976170,9.2535391,21.76
26,5.7447138,9.7961130,9.2433720,21.79
27,5.7439780,9.7986231,9.2321005,21.76
28,5.7441063,9.7981853,9.2226629,21.82
29,5.7441311,9.7981014,9.2126722,21.79
30,5.7442589,9.7976656,9.2066250,21.80
31,5.7443991,9.7971869,9.1935081,21.79
32,5.7443781,9.7972584,9.1834679,21.79
