Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444401,9.7970467,9.4779806,23.92
2,5.7447100,9.7961264,9.4712820,23.99
3,5.7444277,9.7970896,9.4630089,23.98
4,5.7446651,9.7962790,9.4527197,24.00
5,5.7445035,9.7968302,9.4446573,24.01
6,5.7446675,9.7962713,9.4330912,24.04
7,5.7445822,9.7965622,9.4234438,24.09
8,5.7442961,9.7975378,9.4140577,24.05
9,5.7447062,9.7961397,9.4080849,24.08
10,5.7443781,9.7972584,9.3974056,24.06
11,5.7444358,9.7970619,9.3881559,24.04
12,5.7442999,9.7975254,9.3786736,24.05
13,5.7445736,9.7965918,9.3674536,24.01
14,5.7443714,9.7972813,9.3573837,23.98
15,5.7442856,9.7975740,9.3480749,23.93
16,5.7446280,9.7964067,9.3417206,23.96
17,5.7443957,9.7971983,9.3308134,23.95
18,5.7445273,9.7967491,9.3222713,23.96
19,5.7443719,9.7972794,9.3119946,23.97
20,5.7446384,9.7963705,9.3013887,23.96
21,5.7445288,9.7967443,9.2915144,23.95
22,5.7446070,9.7964783,9.2830019,23.93
23,5.7448316,9.7957115,9.2773075,23.96
24,5.7445164,9.7967863,9.2658854,23.96
25,5.7445517,9.7966671,9.2582016,23.95
26,5.7444706,9.7969427,9.2470789,23.87
27,5.7446871,9.7962046,9.2370644,23.87
28,5.7444038,9.7971706,9.2276745,23.87
29,5.7445765,9.7965822,9.2194681,23.86
30,5.7444668,9.7969561,9.2132082,23.86
31,5.7443848,9.7972355,9.2026014,23.88
32,5.7443385,9.7973938,9.1949282,23.86
