Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440987,9.7982121,9.5086346,24.53
2,5.7444468,9.7970247,9.4998875,24.54
3,5.7445107,9.7968063,9.4988985,24.45
4,5.7445107,9.7968063,9.4805698,24.50
5,5.7450228,9.7950602,9.4709949,24.50
6,5.7445755,9.7965851,9.4597063,24.54
7,5.7439365,9.7987642,9.4482136,24.56
8,5.7441235,9.7981272,9.4377232,24.60
9,5.7443094,9.7974930,9.4294853,24.59
10,5.7443314,9.7974176,9.4241219,24.58
11,5.7445602,9.7966375,9.4068260,24.56
12,5.7453332,9.7940016,9.3950624,24.58
13,5.7445669,9.7966137,9.3832302,24.57
14,5.7439489,9.7987232,9.3730497,24.57
15,5.7441540,9.7980232,9.3658199,24.54
16,5.7449121,9.7954369,9.3591776,24.56
17,5.7440310,9.7984428,9.3495207,24.62
18,5.7447605,9.7959538,9.3353662,24.61
19,5.7451735,9.7945461,9.3242683,24.60
20,5.7444615,9.7969742,9.3122988,24.60
21,5.7437339,9.7994566,9.3014803,24.61
22,5.7444429,9.7970371,9.2945929,24.62
23,5.7447548,9.7959738,9.2911091,24.60
24,5.7441788,9.7979383,9.2786379,24.57
25,5.7448068,9.7957964,9.2661486,24.53
26,5.7451658,9.7945728,9.2561321,24.53
27,5.7444286,9.7970867,9.2438793,24.56
28,5.7436419,9.7997704,9.2324886,24.53
29,5.7445793,9.7965727,9.2261248,24.56
30,5.7448015,9.7958145,9.2250481,24.56
31,5.7443390,9.7973919,9.2086840,24.58
32,5.7447805,9.7958860,9.1980734,24.57
