Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440658,9.7983246,9.5071392,24.38
2,5.7446623,9.7962894,9.5003748,24.44
3,5.7442193,9.7978001,9.5009451,24.42
4,5.7443132,9.7974796,9.4773178,24.43
5,5.7451663,9.7945700,9.4660797,24.46
6,5.7444634,9.7969675,9.4510307,24.45
7,5.7439466,9.7987309,9.4399080,24.45
8,5.7440796,9.7982769,9.4301949,24.47
9,5.7449675,9.7952490,9.4247437,24.49
10,5.7438655,9.7990074,9.4195442,24.47
11,5.7444324,9.7970734,9.3976011,24.44
12,5.7452011,9.7944517,9.3862724,24.46
13,5.7444468,9.7970247,9.3726854,24.43
14,5.7436008,9.7999105,9.3619385,24.47
15,5.7441807,9.7979317,9.3536243,24.46
16,5.7451153,9.7947445,9.3507376,24.35
17,5.7439928,9.7985725,9.3397846,24.38
18,5.7448130,9.7957754,9.3216400,24.40
19,5.7453675,9.7938843,9.3120184,24.39
20,5.7445936,9.7965231,9.2981749,24.37
21,5.7436538,9.7997293,9.2887802,24.45
22,5.7444458,9.7970276,9.2812004,24.42
23,5.7450218,9.7950630,9.2839212,24.45
24,5.7437854,9.7992811,9.2679768,24.41
25,5.7448273,9.7957268,9.2525940,24.38
26,5.7450352,9.7950172,9.2428274,24.34
27,5.7442236,9.7977858,9.2296963,24.32
28,5.7437072,9.7995472,9.2185354,24.34
29,5.7444863,9.7968893,9.2103243,24.38
30,5.7447138,9.7961130,9.2150345,24.43
31,5.7442255,9.7977791,9.1936665,24.42
32,5.7446928,9.7961845,9.1812220,24.44
