Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7448025,9.7958117,9.4907694,24.31
2,5.7450485,9.7949724,9.4785852,24.29
3,5.7442613,9.7976570,9.4676619,24.27
4,5.7437110,9.7995348,9.4578171,24.30
5,5.7447991,9.7958221,9.4516249,24.27
6,5.7447629,9.7959461,9.4638433,24.24
7,5.7436428,9.7997675,9.4389839,24.25
8,5.7447958,9.7958336,9.4226189,24.25
9,5.7448864,9.7955246,9.4108038,24.27
10,5.7440810,9.7982721,9.3995981,24.28
11,5.7440243,9.7984657,9.3907671,24.22
12,5.7449350,9.7953587,9.3898096,24.24
13,5.7443829,9.7972422,9.3966942,24.25
14,5.7439947,9.7985659,9.3690929,24.26
15,5.7449632,9.7952633,9.3570452,24.25
16,5.7447214,9.7960873,9.3443565,24.25
17,5.7438626,9.7990170,9.3332253,24.26
18,5.7438569,9.7990370,9.3274279,24.26
19,5.7452092,9.7944241,9.3281212,24.27
20,5.7438707,9.7989893,9.3281860,24.29
21,5.7441859,9.7979145,9.2997913,24.26
22,5.7453671,9.7938862,9.2895870,24.34
23,5.7445889,9.7965393,9.2770901,24.37
24,5.7436829,9.7996302,9.2665520,24.35
25,5.7440977,9.7982149,9.2631350,24.36
26,5.7452450,9.7943020,9.2654963,24.38
27,5.7435746,9.7999992,9.2583265,24.36
28,5.7442598,9.7976618,9.2323456,24.38
29,5.7451911,9.7944860,9.2217817,24.38
30,5.7444620,9.7969723,9.2097368,24.38
31,5.7435408,9.8001156,9.1993608,24.37
32,5.7443390,9.7973919,9.1932583,24.34
