Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7449636,9.7952614,9.5224218,23.64
2,5.7470713,9.7880783,9.5670109,23.66
3,5.7426882,9.8030252,9.5583048,23.65
4,5.7433815,9.8006582,9.5019903,23.65
5,5.7481160,9.7845211,9.4955759,23.63
6,5.7449541,9.7952938,9.4882002,23.63
7,5.7413416,9.8076248,9.4666119,23.67
8,5.7456031,9.7930813,9.4627924,23.67
9,5.7466440,9.7895336,9.5086498,23.71
10,5.7420344,9.8052578,9.4863462,23.74
11,5.7436943,9.7995920,9.4272699,23.77
12,5.7477355,9.7858162,9.4327259,23.81
13,5.7440519,9.7983713,9.4198027,23.89
14,5.7412486,9.8079424,9.3930931,23.87
15,5.7462687,9.7908125,9.4080658,23.86
16,5.7460814,9.7914515,9.4441490,23.88
17,5.7419958,9.8053894,9.4143629,23.92
18,5.7445297,9.7967415,9.3622971,23.92
19,5.7472949,9.7873163,9.3649464,23.93
20,5.7436185,9.7998505,9.3521557,23.97
21,5.7418747,9.8058033,9.3248892,23.96
22,5.7465892,9.7897205,9.3515224,23.93
23,5.7449512,9.7953033,9.3806086,24.00
24,5.7418666,9.8058310,9.3400707,24.03
25,5.7462721,9.7908010,9.2957525,24.10
26,5.7465496,9.7898550,9.2987890,24.04
27,5.7426100,9.8032923,9.2839937,24.05
28,5.7428699,9.8024054,9.2610826,24.07
29,5.7472272,9.7875471,9.2954416,24.04
30,5.7439356,9.7987680,9.3124533,24.01
31,5.7425609,9.8034601,9.2647190,23.99
32,5.7473984,9.7869635,9.2322855,24.03
