Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443047,9.7975092,9.4693012,23.26
2,5.7445807,9.7965670,9.4619083,23.28
3,5.7444067,9.7971611,9.4524174,23.26
4,5.7444024,9.7971754,9.4422846,23.22
5,5.7441826,9.7979259,9.4332066,23.22
6,5.7443600,9.7973204,9.4208250,23.21
7,5.7444115,9.7971449,9.4105892,23.24
8,5.7442656,9.7976418,9.4004526,23.26
9,5.7445345,9.7967253,9.3938923,23.22
10,5.7443581,9.7973270,9.3826742,23.17
11,5.7444344,9.7970667,9.3728313,23.23
12,5.7441411,9.7980671,9.3628130,23.21
13,5.7444201,9.7971153,9.3502502,23.28
14,5.7443042,9.7975101,9.3394175,23.20
15,5.7442312,9.7977600,9.3298330,23.19
16,5.7444983,9.7968493,9.3227005,23.18
17,5.7442293,9.7977657,9.3109322,23.16
18,5.7443647,9.7973042,9.3013535,23.13
19,5.7441926,9.7978916,9.2909737,23.14
20,5.7444315,9.7970762,9.2791862,23.11
21,5.7441583,9.7980080,9.2685099,23.11
22,5.7443275,9.7974310,9.2589016,23.08
23,5.7444091,9.7971525,9.2514801,23.16
24,5.7442818,9.7975874,9.2407608,23.10
25,5.7442675,9.7976360,9.2318163,23.16
26,5.7441645,9.7979870,9.2199068,23.11
27,5.7443676,9.7972937,9.2092772,23.12
28,5.7441444,9.7980556,9.1991444,23.11
29,5.7443490,9.7973576,9.1896238,23.10
30,5.7443056,9.7975063,9.1821566,23.12
31,5.7442713,9.7976227,9.1698189,23.05
32,5.7441654,9.7979841,9.1608238,23.03
