Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444887,9.7968807,9.5074978,23.21
2,5.7464933,9.7900476,9.5455580,23.21
3,5.7428308,9.8025389,9.5398808,23.26
4,5.7429132,9.8022566,9.4867210,23.27
5,5.7474051,9.7869415,9.4710293,23.26
6,5.7446918,9.7961884,9.4656982,23.27
7,5.7413120,9.8077250,9.4416027,23.23
8,5.7452803,9.7941818,9.4335833,23.20
9,5.7464185,9.7903023,9.4777145,23.15
10,5.7425241,9.8035851,9.4595528,23.17
11,5.7436538,9.7997293,9.4038105,23.13
12,5.7474346,9.7868404,9.4058962,23.18
13,5.7440691,9.7983122,9.3939829,23.20
14,5.7411618,9.8082380,9.3688202,23.22
15,5.7458177,9.7923498,9.3798237,23.19
16,5.7458820,9.7921305,9.4126997,23.20
17,5.7422228,9.8046150,9.3873062,23.19
18,5.7441816,9.7979288,9.3343973,23.17
19,5.7473226,9.7872229,9.3376245,23.20
20,5.7434711,9.8003531,9.3231421,23.21
21,5.7416267,9.8066502,9.2967377,23.21
22,5.7461309,9.7912827,9.3202591,23.22
23,5.7451611,9.7945881,9.3443632,23.25
24,5.7419281,9.8056211,9.3081713,23.17
25,5.7456050,9.7930746,9.2650404,23.29
26,5.7467737,9.7890921,9.2658577,23.28
27,5.7423449,9.8041973,9.2505302,23.30
28,5.7425294,9.8035679,9.2277927,23.31
29,5.7467813,9.7890663,9.2577572,23.27
30,5.7439790,9.7986193,9.2722034,23.30
31,5.7422872,9.8043947,9.2303534,23.30
32,5.7468524,9.7888241,9.1956387,23.28
