Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440901,9.7982407,9.4960108,25.80
2,5.7459970,9.7917385,9.5134554,25.78
3,5.7441969,9.7978764,9.5166130,25.78
4,5.7434950,9.8002720,9.4774284,25.74
5,5.7460995,9.7913895,9.4593639,25.75
6,5.7456341,9.7929754,9.4613199,25.73
7,5.7425613,9.8034582,9.4380589,25.72
8,5.7446384,9.7963705,9.4323883,25.76
9,5.7456484,9.7929268,9.4532166,25.77
10,5.7439675,9.7986593,9.4481020,25.75
11,5.7436152,9.7998610,9.4062653,25.73
12,5.7464142,9.7903166,9.3927746,25.81
13,5.7446475,9.7963390,9.3951111,25.78
14,5.7426720,9.8030815,9.3688068,25.77
15,5.7452402,9.7943192,9.3663416,25.80
16,5.7451634,9.7945805,9.3917913,25.77
17,5.7435637,9.8000374,9.3774347,25.80
18,5.7442636,9.7976484,9.3365803,25.82
19,5.7465820,9.7897453,9.3297720,25.79
20,5.7437696,9.7993345,9.3278456,25.85
21,5.7429075,9.8022766,9.3034143,25.84
22,5.7456226,9.7930145,9.3072796,25.82
23,5.7450018,9.7951317,9.3282938,25.80
24,5.7431631,9.8014040,9.3066254,25.84
25,5.7448134,9.7957735,9.2717924,25.83
26,5.7465601,9.7898197,9.2684059,25.81
27,5.7431030,9.8016090,9.2578106,25.76
28,5.7434387,9.8004637,9.2393312,25.84
29,5.7456121,9.7930508,9.2520933,25.74
30,5.7446265,9.7964106,9.2637453,25.81
31,5.7430725,9.8017130,9.2337608,25.81
32,5.7452621,9.7942438,9.2055769,25.76
