Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7436028,9.7999039,9.4935074,18.52
2,5.7452855,9.7941637,9.5080671,18.56
3,5.7438669,9.7990026,9.5027161,18.62
4,5.7431116,9.8015804,9.4644642,18.55
5,5.7452049,9.7944384,9.4532433,18.61
6,5.7443419,9.7973814,9.4450665,18.60
7,5.7429562,9.8021107,9.4279842,18.59
8,5.7444105,9.7971478,9.4208250,18.56
9,5.7447262,9.7960711,9.4393053,18.57
10,5.7432928,9.8009615,9.4284868,18.58
11,5.7436686,9.7996798,9.3912830,18.52
12,5.7452149,9.7944040,9.3789520,18.52
13,5.7437534,9.7993898,9.3708649,18.51
14,5.7429595,9.8020992,9.3562670,18.53
15,5.7450771,9.7948742,9.3505516,18.51
16,5.7442951,9.7975416,9.3687172,18.50
17,5.7429075,9.8022766,9.3525467,18.53
18,5.7444839,9.7968979,9.3181686,18.51
19,5.7450070,9.7951136,9.3059301,18.51
20,5.7434301,9.8004923,9.2965660,18.49
21,5.7432194,9.8012123,9.2820930,18.49
22,5.7449570,9.7952843,9.2875471,18.48
23,5.7440858,9.7982559,9.2969742,18.48
24,5.7428265,9.8025532,9.2726355,18.54
25,5.7449374,9.7953510,9.2458391,18.49
26,5.7449341,9.7953625,9.2353115,18.47
27,5.7431993,9.8012800,9.2223825,18.43
28,5.7431388,9.8014870,9.2113085,18.44
29,5.7452025,9.7944469,9.2245827,18.44
30,5.7439504,9.7987175,9.2243223,18.43
31,5.7432098,9.8012447,9.1912346,18.50
32,5.7449341,9.7953625,9.1732845,18.50
