Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7445955,9.7965164,9.4777031,25.96
2,5.7448263,9.7957296,9.4794989,25.90
3,5.7440004,9.7985468,9.4654989,25.87
4,5.7444935,9.7968645,9.4454641,25.85
5,5.7449217,9.7954044,9.4340591,25.90
6,5.7443132,9.7974796,9.4208422,25.87
7,5.7439013,9.7988853,9.4120817,25.88
8,5.7447319,9.7960520,9.4047871,25.89
9,5.7447805,9.7958860,9.4101934,25.84
10,5.7441411,9.7980671,9.3916788,25.83
11,5.7446184,9.7964382,9.3740492,25.85
12,5.7447844,9.7958727,9.3632755,25.83
13,5.7441931,9.7978897,9.3506145,25.83
14,5.7441463,9.7980490,9.3417826,25.85
15,5.7446709,9.7962599,9.3357811,25.87
16,5.7445288,9.7967443,9.3394537,25.88
17,5.7443104,9.7974892,9.3168011,25.87
18,5.7447119,9.7961197,9.3027248,25.88
19,5.7447882,9.7958593,9.2903652,25.88
20,5.7441397,9.7980719,9.2789621,25.90
21,5.7443142,9.7974758,9.2718601,25.86
22,5.7446842,9.7962141,9.2687292,25.85
23,5.7442665,9.7976389,9.2688551,25.93
24,5.7441912,9.7978954,9.2459402,25.85
25,5.7448878,9.7955198,9.2336922,25.87
26,5.7446156,9.7964487,9.2205868,25.86
27,5.7439985,9.7985535,9.2108030,25.87
28,5.7442894,9.7975607,9.2045031,25.92
29,5.7448063,9.7957983,9.2028837,25.91
30,5.7440801,9.7982750,9.1965952,25.95
31,5.7443094,9.7974930,9.1749401,25.92
32,5.7450047,9.7951212,9.1631126,25.95
