Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7438374,9.7991028,9.4754858,20.09
2,5.7442193,9.7978001,9.4664497,20.06
3,5.7442093,9.7978344,9.4675112,20.07
4,5.7440214,9.7984753,9.4453201,20.07
5,5.7443585,9.7973251,9.4340687,20.08
6,5.7444091,9.7971525,9.4225378,20.10
7,5.7436070,9.7998896,9.4098587,20.07
8,5.7439055,9.7988701,9.4002857,20.11
9,5.7444534,9.7970018,9.3926716,20.05
10,5.7439432,9.7987423,9.3891859,20.10
11,5.7441607,9.7980003,9.3672409,20.09
12,5.7447014,9.7961559,9.3567514,20.06
13,5.7443852,9.7972345,9.3454313,20.04
14,5.7435641,9.8000355,9.3330479,20.05
15,5.7440691,9.7983122,9.3263950,20.02
16,5.7447262,9.7960711,9.3211660,20.03
17,5.7437820,9.7992916,9.3124866,20.02
18,5.7441816,9.7979288,9.2936983,19.98
19,5.7447777,9.7958956,9.2823601,20.02
20,5.7441988,9.7978706,9.2711840,20.04
21,5.7435369,9.8001280,9.2579222,20.04
22,5.7441435,9.7980585,9.2505255,20.03
23,5.7445955,9.7965164,9.2491302,20.04
24,5.7436876,9.7996140,9.2356873,20.04
25,5.7442684,9.7976322,9.2195263,20.07
26,5.7448177,9.7957592,9.2077961,20.05
27,5.7440238,9.7984667,9.1963053,20.09
28,5.7435880,9.7999544,9.1841078,20.08
29,5.7441015,9.7982025,9.1746044,20.07
30,5.7443590,9.7973232,9.1764116,20.08
31,5.7437353,9.7994509,9.1585302,20.06
32,5.7443552,9.7973366,9.1438637,20.04
