Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7451468,9.7946367,9.5046930,23.22
2,5.7461500,9.7912169,9.4985600,23.19
3,5.7430735,9.8017101,9.4871645,23.18
4,5.7435436,9.8001060,9.4700623,23.17
5,5.7454529,9.7935934,9.4809065,23.21
6,5.7444549,9.7969961,9.4898291,23.20
7,5.7430296,9.8018599,9.4638395,23.20
8,5.7453656,9.7938910,9.4362440,23.23
9,5.7458663,9.7921839,9.4318962,23.31
10,5.7428684,9.8024101,9.4145193,23.29
11,5.7434492,9.8004274,9.4005013,23.31
12,5.7458000,9.7924099,9.4164352,23.36
13,5.7442946,9.7975435,9.4173384,23.32
14,5.7435417,9.8001118,9.3831758,23.37
15,5.7454348,9.7936554,9.3648071,23.35
16,5.7456813,9.7928143,9.3620148,23.34
17,5.7427626,9.8027716,9.3420544,23.27
18,5.7437429,9.7994251,9.3345060,23.28
19,5.7456884,9.7927904,9.3509645,23.28
20,5.7439957,9.7985630,9.3483067,23.29
21,5.7432141,9.8012295,9.3087244,23.34
22,5.7458382,9.7922792,9.2956285,23.31
23,5.7449374,9.7953510,9.2928991,23.33
24,5.7426772,9.8030624,9.2725582,23.40
25,5.7445412,9.7967024,9.2651491,23.40
26,5.7452555,9.7942657,9.2862129,23.42
27,5.7437468,9.7994127,9.2765169,23.45
28,5.7438087,9.7992010,9.2364130,23.44
29,5.7461376,9.7912598,9.2247677,23.45
30,5.7442379,9.7977362,9.2233467,23.43
31,5.7428064,9.8026218,9.2030172,23.42
32,5.7453518,9.7939377,9.1982336,23.46
