Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7442088,9.7978363,9.4720631,20.22
2,5.7440958,9.7982216,9.4618349,20.23
3,5.7442226,9.7977886,9.4502497,20.23
4,5.7443380,9.7973948,9.4423761,20.23
5,5.7444177,9.7971239,9.4295082,20.25
6,5.7442265,9.7977762,9.4185476,20.24
7,5.7439952,9.7985649,9.4052763,20.25
8,5.7443552,9.7973366,9.3955584,20.27
9,5.7440081,9.7985210,9.3828173,20.27
10,5.7442837,9.7975807,9.3718061,20.26
11,5.7442799,9.7975941,9.3631296,20.31
12,5.7442560,9.7976751,9.3500061,20.26
13,5.7443724,9.7972784,9.3391428,20.35
14,5.7440729,9.7982998,9.3279877,20.31
15,5.7441874,9.7979088,9.3206167,20.30
16,5.7438974,9.7988987,9.3064985,20.32
17,5.7443523,9.7973471,9.2946777,20.32
18,5.7440443,9.7983971,9.2851257,20.36
19,5.7442913,9.7975540,9.2715530,20.36
20,5.7445726,9.7965956,9.2602358,20.39
21,5.7441931,9.7978897,9.2495127,20.36
22,5.7440677,9.7983179,9.2416086,20.34
23,5.7440491,9.7983809,9.2281837,20.33
24,5.7445087,9.7968130,9.2183046,20.30
25,5.7439632,9.7986736,9.2082758,20.29
26,5.7443027,9.7975159,9.1962233,20.28
27,5.7441916,9.7978945,9.1847782,20.29
28,5.7442074,9.7978411,9.1736612,20.30
29,5.7440405,9.7984095,9.1655254,20.30
30,5.7441082,9.7981796,9.1519136,20.29
31,5.7445364,9.7967186,9.1420021,20.30
32,5.7441368,9.7980814,9.1310902,20.32
