Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7435637,9.8000374,9.5271721,24.22
2,5.7484798,9.7832823,9.5897436,24.22
3,5.7426596,9.8031225,9.5966778,24.18
4,5.7409830,9.8088493,9.5217409,24.17
5,5.7482967,9.7839050,9.5038719,24.16
6,5.7448568,9.7956257,9.4927769,24.15
7,5.7409372,9.8090067,9.4755468,24.15
8,5.7450900,9.7948303,9.4620438,24.17
9,5.7480721,9.7846699,9.5321217,24.12
10,5.7411780,9.8081837,9.5210495,24.12
11,5.7427545,9.8027992,9.4414988,24.15
12,5.7481689,9.7843409,9.4383335,24.14
13,5.7443495,9.7973566,9.4234629,24.14
14,5.7407017,9.8098116,9.4014101,24.14
15,5.7462273,9.7909536,9.4083300,24.11
16,5.7474461,9.7868013,9.4688225,24.11
17,5.7407026,9.8098078,9.4396610,24.09
18,5.7438707,9.7989893,9.3609924,24.08
19,5.7478504,9.7854252,9.3665056,24.05
20,5.7439508,9.7987165,9.3550529,24.09
21,5.7405186,9.8104362,9.3275461,24.12
22,5.7480288,9.7848177,9.3529596,24.12
23,5.7459641,9.7918510,9.4031010,24.11
24,5.7402897,9.8112192,9.3538885,24.11
25,5.7455015,9.7934275,9.2951221,24.05
26,5.7466474,9.7895231,9.2980480,24.10
27,5.7433767,9.8006754,9.2851152,24.09
28,5.7411499,9.8082790,9.2562761,24.07
29,5.7488842,9.7819052,9.3014860,24.07
30,5.7445974,9.7965107,9.3328543,23.98
31,5.7400208,9.8121386,9.2777319,23.90
32,5.7474413,9.7868176,9.2248564,23.88
