Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443085,9.7974958,9.4763222,27.95
2,5.7448692,9.7955837,9.4722700,28.00
3,5.7446089,9.7964716,9.4633770,28.04
4,5.7447367,9.7960348,9.4523582,28.07
5,5.7447634,9.7959442,9.4393930,28.12
6,5.7450242,9.7950544,9.4308472,28.11
7,5.7445917,9.7965298,9.4212008,28.12
8,5.7444305,9.7970800,9.4107513,28.07
9,5.7447586,9.7959604,9.4065580,28.06
10,5.7446051,9.7964840,9.3994322,28.01
11,5.7445574,9.7966471,9.3881989,28.01
12,5.7446609,9.7962942,9.3754511,27.99
13,5.7447929,9.7958431,9.3665152,27.99
14,5.7444611,9.7969751,9.3569574,28.02
15,5.7446742,9.7962484,9.3474064,27.97
16,5.7445660,9.7966175,9.3419952,27.97
17,5.7445984,9.7965078,9.3350124,27.98
18,5.7444692,9.7969475,9.3239393,27.93
19,5.7448773,9.7955551,9.3112583,27.92
20,5.7446966,9.7961721,9.3026381,27.92
21,5.7443666,9.7972975,9.2928514,27.94
22,5.7447596,9.7959576,9.2850132,27.90
23,5.7447143,9.7961121,9.2785835,27.93
24,5.7446795,9.7962303,9.2713223,27.91
25,5.7445030,9.7968330,9.2604694,27.99
26,5.7451410,9.7946568,9.2483807,28.01
27,5.7448130,9.7957754,9.2407675,28.05
28,5.7443590,9.7973232,9.2307558,28.10
29,5.7449384,9.7953482,9.2251530,28.09
30,5.7445884,9.7965412,9.2169037,28.08
31,5.7448230,9.7957411,9.2086382,28.14
32,5.7444363,9.7970600,9.1971874,28.16
