Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440434,9.7983999,9.4941797,16.14
2,5.7443266,9.7974348,9.5124483,16.16
3,5.7428913,9.8023319,9.5002356,16.11
4,5.7434907,9.8002863,9.4621925,16.17
5,5.7448244,9.7957363,9.4491386,16.09
6,5.7433519,9.8007593,9.4414701,16.16
7,5.7426143,9.8032780,9.4263945,16.13
8,5.7447329,9.7960482,9.4205246,16.11
9,5.7438850,9.7989407,9.4383945,16.14
10,5.7425189,9.8036032,9.4202061,16.08
11,5.7444420,9.7970400,9.3852873,16.06
12,5.7447457,9.7960043,9.3731670,16.01
13,5.7430973,9.8016291,9.3617916,16.00
14,5.7429161,9.8022470,9.3472424,15.99
15,5.7447147,9.7961102,9.3538713,15.97
16,5.7438712,9.7989874,9.3611259,15.96
17,5.7425046,9.8036528,9.3349085,15.99
18,5.7447309,9.7960548,9.3089752,15.96
19,5.7445326,9.7967319,9.2982264,15.96
20,5.7428341,9.8025274,9.2831850,15.94
21,5.7426500,9.8031559,9.2725973,15.96
22,5.7449365,9.7953539,9.2854671,15.96
23,5.7435355,9.8001337,9.2831888,15.97
24,5.7427464,9.8028269,9.2478170,15.99
25,5.7445259,9.7967548,9.2310820,15.93
26,5.7443471,9.7973642,9.2211456,15.97
27,5.7427034,9.8029737,9.2044783,15.95
28,5.7430949,9.8016376,9.1956387,15.96
29,5.7448983,9.7954836,9.2100182,15.97
30,5.7434664,9.8003693,9.2035666,15.94
31,5.7427120,9.8029442,9.1641722,15.96
32,5.7448249,9.7957344,9.1536884,15.97
