Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440157,9.7984943,9.4811773,22.44
2,5.7456203,9.7930231,9.4928646,22.44
3,5.7442074,9.7978411,9.4899492,22.45
4,5.7433786,9.8006687,9.4568300,22.45
5,5.7451773,9.7945328,9.4414988,22.50
6,5.7447853,9.7958698,9.4322529,22.48
7,5.7433991,9.8005981,9.4163160,22.46
8,5.7441268,9.7981157,9.4125938,22.46
9,5.7453022,9.7941065,9.4232187,22.45
10,5.7438993,9.7988920,9.4152136,22.40
11,5.7437363,9.7994480,9.3800526,22.40
12,5.7454128,9.7937298,9.3690214,22.37
13,5.7443681,9.7972927,9.3594828,22.37
14,5.7433100,9.8009033,9.3448534,22.34
15,5.7447338,9.7960453,9.3375826,22.30
16,5.7448578,9.7956219,9.3536911,22.36
17,5.7433014,9.8009319,9.3420172,22.43
18,5.7441497,9.7980375,9.3081017,22.43
19,5.7452545,9.7942696,9.2961512,22.42
20,5.7440619,9.7983370,9.2860985,22.48
21,5.7433152,9.8008852,9.2726879,22.45
22,5.7453337,9.7939997,9.2679987,22.46
23,5.7445641,9.7966242,9.2821884,22.45
24,5.7432437,9.8011293,9.2651625,22.44
25,5.7448654,9.7955961,9.2372732,22.42
26,5.7451210,9.7947254,9.2248449,22.41
27,5.7438889,9.7989273,9.2160168,22.38
28,5.7436304,9.7998095,9.2038689,22.35
29,5.7453513,9.7939396,9.2082996,22.36
30,5.7442608,9.7976589,9.2155972,22.38
31,5.7433290,9.8008375,9.1909847,22.38
32,5.7449398,9.7953424,9.1693735,22.38
