Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444215,9.7971106,9.5247612,22.26
2,5.7476940,9.7859573,9.5812140,22.29
3,5.7416592,9.8065395,9.5790634,22.35
4,5.7425337,9.8035526,9.5064316,22.32
5,5.7478418,9.7854538,9.4982109,22.30
6,5.7442522,9.7976885,9.4858484,22.25
7,5.7411346,9.8083315,9.4636259,22.29
8,5.7452431,9.7943087,9.4605551,22.32
9,5.7473750,9.7870436,9.5177898,22.31
10,5.7411399,9.8083134,9.4956770,22.31
11,5.7434850,9.8003063,9.4238119,22.31
12,5.7474070,9.7869349,9.4267969,22.31
13,5.7442999,9.7975254,9.4126921,22.32
14,5.7404242,9.8107595,9.3870144,22.31
15,5.7464890,9.7900620,9.4030476,22.29
16,5.7464643,9.7901459,9.4491844,22.33
17,5.7408614,9.8092651,9.4064455,22.30
18,5.7444525,9.7970047,9.3513842,22.32
19,5.7470932,9.7880030,9.3507318,22.32
20,5.7435842,9.7999678,9.3381100,22.38
21,5.7410583,9.8085918,9.3115387,22.35
22,5.7477250,9.7858524,9.3428259,22.35
23,5.7449293,9.7953787,9.3802786,22.35
24,5.7404423,9.8106976,9.3312626,22.34
25,5.7468138,9.7889547,9.2820396,22.34
26,5.7459164,9.7920141,9.2804785,22.38
27,5.7429843,9.8020144,9.2692680,22.41
28,5.7419958,9.8053894,9.2439032,22.48
29,5.7481585,9.7843761,9.2873106,22.50
30,5.7436132,9.7998676,9.3093138,22.51
31,5.7406263,9.8100681,9.2519531,22.52
32,5.7473149,9.7872486,9.2108679,22.58
