Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7437224,9.7994947,9.5259924,14.80
2,5.7461843,9.7911005,9.5726242,14.76
3,5.7415652,9.8068600,9.5574617,14.75
4,5.7426577,9.8031292,9.4974527,14.72
5,5.7466655,9.7894611,9.4945173,14.78
6,5.7436376,9.7997856,9.4834356,14.71
7,5.7407122,9.8097754,9.4566946,14.72
8,5.7448106,9.7957840,9.4599047,14.69
9,5.7456436,9.7929430,9.4988174,14.76
10,5.7411461,9.8082924,9.4736185,14.75
11,5.7436857,9.7996206,9.4167919,14.75
12,5.7464752,9.7901087,9.4165487,14.76
13,5.7428665,9.8024168,9.4034081,14.76
14,5.7408276,9.8093815,9.3794966,14.75
15,5.7454195,9.7937069,9.3945837,14.76
16,5.7449112,9.7954397,9.4238119,14.75
17,5.7408504,9.8093023,9.3856049,14.77
18,5.7444773,9.7969208,9.3409853,14.77
19,5.7464018,9.7903595,9.3373833,14.79
20,5.7419348,9.8055983,9.3209419,14.78
21,5.7411184,9.8083868,9.2989159,14.79
22,5.7464609,9.7901573,9.3248024,14.74
23,5.7435160,9.8002005,9.3437767,14.79
24,5.7409601,9.8089275,9.2987137,14.74
25,5.7462149,9.7909966,9.2602921,14.74
26,5.7452450,9.7943020,9.2579594,14.76
27,5.7408667,9.8092470,9.2405357,14.78
28,5.7430410,9.8018208,9.2227392,14.75
29,5.7463598,9.7905016,9.2547445,14.74
30,5.7423477,9.8041878,9.2603273,14.75
31,5.7419310,9.8056116,9.2064552,14.73
32,5.7465944,9.7897024,9.1810570,14.73
