Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7431602,9.8014145,9.4784317,13.44
2,5.7442627,9.7976522,9.4776812,13.44
3,5.7429876,9.8020029,9.4673071,13.43
4,5.7438812,9.7989540,9.4470224,13.44
5,5.7445173,9.7967834,9.4362564,13.45
6,5.7436256,9.7998257,9.4230700,13.41
7,5.7426744,9.8030720,9.4094725,13.39
8,5.7433996,9.8005972,9.3989668,13.38
9,5.7440920,9.7982340,9.4019232,13.38
10,5.7429242,9.8022194,9.3849792,13.39
11,5.7440290,9.7984495,9.3677788,13.41
12,5.7444406,9.7970457,9.3594046,13.41
13,5.7435555,9.8000650,9.3454313,13.41
14,5.7428131,9.8025990,9.3324203,13.44
15,5.7435207,9.8001842,9.3209581,13.43
16,5.7439442,9.7987385,9.3259907,13.40
17,5.7431159,9.8015652,9.3036280,13.37
18,5.7443442,9.7973738,9.2890301,13.37
19,5.7441559,9.7980165,9.2813663,13.37
20,5.7432747,9.8010235,9.2697229,13.37
21,5.7429452,9.8021479,9.2559271,13.37
22,5.7437916,9.7992592,9.2474222,13.41
23,5.7436008,9.7999105,9.2496920,13.39
24,5.7434950,9.8002720,9.2241287,13.39
25,5.7442503,9.7976952,9.2137194,13.36
26,5.7438712,9.7989874,9.2036076,13.36
27,5.7429819,9.8020229,9.1915598,13.34
28,5.7429924,9.8019867,9.1784620,13.35
29,5.7441893,9.7979021,9.1743851,13.37
30,5.7431507,9.8014460,9.1704025,13.35
31,5.7437196,9.7995052,9.1458263,13.36
32,5.7444210,9.7971125,9.1372480,13.36
