Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440228,9.7984705,9.4969311,21.73
2,5.7454815,9.7934961,9.5205631,21.73
3,5.7438374,9.7991028,9.5176382,21.73
4,5.7429824,9.8020210,9.4736452,21.71
5,5.7462640,9.7908287,9.4550180,21.71
6,5.7449341,9.7953625,9.4577179,21.77
7,5.7419071,9.8056927,9.4326229,21.71
8,5.7448120,9.7957783,9.4257469,21.69
9,5.7449284,9.7953815,9.4528065,21.76
10,5.7436571,9.7997179,9.4431839,21.72
11,5.7434354,9.8004751,9.3961401,21.73
12,5.7467070,9.7893200,9.3862429,21.71
13,5.7439466,9.7987309,9.3857622,21.71
14,5.7419925,9.8054008,9.3577957,21.70
15,5.7453394,9.7939806,9.3600035,21.72
16,5.7447786,9.7958927,9.3840809,21.67
17,5.7431993,9.8012800,9.3670292,21.75
18,5.7441521,9.7980299,9.3239393,21.68
19,5.7466059,9.7896643,9.3214092,21.67
20,5.7429156,9.8022490,9.3130884,21.69
21,5.7427130,9.8029404,9.2890282,21.69
22,5.7455673,9.7932034,9.3021278,21.68
23,5.7443800,9.7972517,9.3160477,21.69
24,5.7427435,9.8028364,9.2907324,21.69
25,5.7450371,9.7950106,9.2546539,21.68
26,5.7464004,9.7903633,9.2552509,21.70
27,5.7423229,9.8042727,9.2398834,21.66
28,5.7431130,9.8015747,9.2195511,21.73
29,5.7456923,9.7927771,9.2386074,21.72
30,5.7441902,9.7978992,9.2465601,21.73
31,5.7427979,9.8026514,9.2124329,21.72
32,5.7453547,9.7939281,9.1846781,21.64
