Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439022,9.7988825,9.4782763,17.63
2,5.7441301,9.7981043,9.4669523,17.60
3,5.7439337,9.7987747,9.4591789,17.57
4,5.7442083,9.7978373,9.4458866,17.58
5,5.7445765,9.7965822,9.4341602,17.60
6,5.7441902,9.7978992,9.4243975,17.57
7,5.7434797,9.8003235,9.4104910,17.53
8,5.7439141,9.7988415,9.4034023,17.57
9,5.7442179,9.7978048,9.3946657,17.59
10,5.7438478,9.7990675,9.3832979,17.59
11,5.7442160,9.7978115,9.3720188,17.57
12,5.7446613,9.7962923,9.3601389,17.60
13,5.7440081,9.7985210,9.3500376,17.59
14,5.7435656,9.8000307,9.3380556,17.57
15,5.7439117,9.7988491,9.3285990,17.62
16,5.7441792,9.7979364,9.3223124,17.62
17,5.7439942,9.7985678,9.3081532,17.59
18,5.7442684,9.7976322,9.2981567,17.57
19,5.7445974,9.7965107,9.2877436,17.57
20,5.7437525,9.7993927,9.2775364,17.53
21,5.7437987,9.7992344,9.2661343,17.57
22,5.7438211,9.7991590,9.2552586,17.51
23,5.7441187,9.7981434,9.2510223,17.55
24,5.7442341,9.7977495,9.2354593,17.49
25,5.7442145,9.7978163,9.2253828,17.51
26,5.7444558,9.7969933,9.2157602,17.57
27,5.7435832,9.7999706,9.2038603,17.60
28,5.7438259,9.7991428,9.1938639,17.58
29,5.7438283,9.7991343,9.1826372,17.58
30,5.7439384,9.7987585,9.1775398,17.59
31,5.7441540,9.7980232,9.1620607,17.60
32,5.7442188,9.7978020,9.1520090,17.61
