Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440972,9.7982168,9.4794846,23.83
2,5.7443104,9.7974892,9.4715595,23.81
3,5.7444749,9.7969284,9.4688902,23.79
4,5.7445273,9.7967491,9.4528942,23.79
5,5.7445698,9.7966042,9.4424028,23.79
6,5.7448678,9.7955885,9.4322577,23.81
7,5.7440495,9.7983789,9.4214182,23.79
8,5.7443008,9.7975225,9.4124041,23.77
9,5.7443800,9.7972517,9.4045248,23.77
10,5.7444000,9.7971840,9.4013958,23.79
11,5.7445083,9.7968149,9.3860979,23.78
12,5.7447529,9.7959805,9.3756609,23.78
13,5.7446136,9.7964544,9.3649092,23.78
14,5.7439880,9.7985888,9.3544035,23.76
15,5.7443638,9.7973070,9.3466997,23.78
16,5.7444754,9.7969275,9.3387089,23.75
17,5.7443109,9.7974882,9.3334780,23.72
18,5.7444391,9.7970505,9.3192196,23.73
19,5.7449446,9.7953272,9.3082399,23.74
20,5.7444925,9.7968683,9.2976828,23.73
21,5.7439909,9.7985792,9.2869081,23.71
22,5.7444043,9.7971687,9.2820320,23.74
23,5.7446666,9.7962742,9.2746410,23.75
24,5.7442627,9.7976522,9.2662907,23.74
25,5.7445431,9.7966957,9.2533092,23.72
26,5.7450905,9.7948294,9.2425928,23.74
27,5.7444272,9.7970905,9.2323179,23.72
28,5.7439198,9.7988214,9.2214937,23.71
29,5.7445116,9.7968025,9.2159519,23.68
30,5.7446632,9.7962856,9.2109776,23.67
31,5.7444277,9.7970896,9.1989269,23.66
32,5.7445717,9.7965984,9.1883936,23.67
