Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7443008,9.7975225,9.5324001,20.64
2,5.7474966,9.7866297,9.5868330,20.67
3,5.7416935,9.8064222,9.5854597,20.67
4,5.7424355,9.8038883,9.5121956,20.73
5,5.7478547,9.7854099,9.5015106,20.62
6,5.7441635,9.7979898,9.4880047,20.64
7,5.7410936,9.8084717,9.4641399,20.66
8,5.7449360,9.7953558,9.4593639,20.72
9,5.7471547,9.7877941,9.5136166,20.66
10,5.7411337,9.8083353,9.4915581,20.72
11,5.7435961,9.7999268,9.4213820,20.68
12,5.7473631,9.7870846,9.4217930,20.61
13,5.7440181,9.7984867,9.4077320,20.64
14,5.7403564,9.8109913,9.3822174,20.66
15,5.7463255,9.7906199,9.3975420,20.65
16,5.7464218,9.7902908,9.4425678,20.69
17,5.7408638,9.8092575,9.4004459,20.61
18,5.7441788,9.7979383,9.3436079,20.56
19,5.7469325,9.7885513,9.3414469,20.59
20,5.7434998,9.8002558,9.3287916,20.60
21,5.7407928,9.8094997,9.2996740,20.56
22,5.7474365,9.7868347,9.3265009,20.57
23,5.7448936,9.7955008,9.3618984,20.55
24,5.7403049,9.8111668,9.3130960,20.54
25,5.7464132,9.7903204,9.2646627,20.54
26,5.7457647,9.7925301,9.2620525,20.52
27,5.7428355,9.8025227,9.2505007,20.55
28,5.7418847,9.8057690,9.2243824,20.54
29,5.7480440,9.7847652,9.2648745,20.58
30,5.7436171,9.7998552,9.2864170,20.56
31,5.7406206,9.8100882,9.2290039,20.59
32,5.7476606,9.7860718,9.1897869,20.59
