Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433062,9.8009157,9.4851284,13.57
2,5.7444725,9.7969370,9.4880629,13.53
3,5.7429819,9.8020229,9.4741440,13.50
4,5.7439680,9.7986574,9.4538517,13.47
5,5.7444315,9.7970762,9.4439068,13.56
6,5.7436371,9.7997866,9.4286928,13.54
7,5.7427626,9.8027716,9.4144421,13.54
8,5.7435913,9.7999430,9.4025850,13.55
9,5.7441444,9.7980556,9.4066753,13.55
10,5.7428756,9.8023853,9.3857050,13.54
11,5.7442350,9.7977467,9.3670225,13.45
12,5.7443166,9.7974682,9.3594494,13.43
13,5.7434855,9.8003035,9.3450079,13.40
14,5.7429209,9.8022308,9.3312035,13.35
15,5.7437353,9.7994509,9.3205156,13.33
16,5.7436934,9.7995949,9.3251057,13.36
17,5.7430916,9.8016481,9.2984915,13.36
18,5.7443013,9.7975206,9.2845926,13.35
19,5.7440643,9.7983284,9.2744007,13.40
20,5.7431641,9.8014011,9.2621555,13.38
21,5.7428637,9.8024263,9.2468681,13.43
22,5.7441921,9.7978926,9.2397490,13.41
23,5.7434111,9.8005581,9.2388153,13.49
24,5.7435579,9.8000565,9.2103195,13.50
25,5.7444592,9.7969818,9.2006874,13.53
26,5.7438059,9.7992105,9.1875925,13.49
27,5.7429886,9.8020000,9.1767511,13.49
28,5.7430973,9.8016291,9.1640377,13.47
29,5.7444029,9.7971745,9.1623907,13.48
30,5.7430515,9.8017845,9.1554594,13.47
31,5.7437053,9.7995539,9.1304321,13.48
32,5.7445822,9.7965622,9.1203871,13.47
