Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440109,9.7985106,9.5174360,25.18
2,5.7449574,9.7952833,9.5153656,25.15
3,5.7443290,9.7974262,9.5188265,25.17
4,5.7443070,9.7975006,9.4930716,25.16
5,5.7453752,9.7938585,9.4830647,25.15
6,5.7448878,9.7955198,9.4716415,25.13
7,5.7440004,9.7985468,9.4587927,25.09
8,5.7440224,9.7984724,9.4522810,25.04
9,5.7452226,9.7943783,9.4533520,25.03
10,5.7440672,9.7983189,9.4501944,25.04
11,5.7446537,9.7963190,9.4261131,25.02
12,5.7456121,9.7930508,9.4154978,25.02
13,5.7448044,9.7958050,9.4042263,25.04
14,5.7439032,9.7988787,9.3932552,25.05
15,5.7444372,9.7970572,9.3909369,25.02
16,5.7453909,9.7938051,9.3930445,25.05
17,5.7439270,9.7987976,9.3834219,25.04
18,5.7448416,9.7956772,9.3612366,25.00
19,5.7453747,9.7938595,9.3514442,25.07
20,5.7444849,9.7968941,9.3410892,25.06
21,5.7436481,9.7997494,9.3317480,25.07
22,5.7445555,9.7966537,9.3263102,25.06
23,5.7451534,9.7946138,9.3335562,25.10
24,5.7436585,9.7997141,9.3163300,25.14
25,5.7449393,9.7953444,9.2970800,25.16
26,5.7451234,9.7947168,9.2867823,25.17
27,5.7443075,9.7974997,9.2778368,25.16
28,5.7437029,9.7995625,9.2681446,25.18
29,5.7447157,9.7961063,9.2614288,25.18
30,5.7447186,9.7960968,9.2704849,25.18
31,5.7440224,9.7984724,9.2478218,25.19
32,5.7449217,9.7954044,9.2337904,25.21
