Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444067,9.7971611,9.4909182,29.95
2,5.7447863,9.7958660,9.4851313,29.93
3,5.7445154,9.7967901,9.4807262,29.92
4,5.7443390,9.7973919,9.4628677,29.93
5,5.7446642,9.7962828,9.4481936,29.92
6,5.7448902,9.7955112,9.4319401,29.94
7,5.7445164,9.7967863,9.4223595,29.81
8,5.7446933,9.7961836,9.4146004,29.82
9,5.7447705,9.7959204,9.4110508,29.77
10,5.7444072,9.7971592,9.4026537,29.76
11,5.7448912,9.7955084,9.3854475,29.70
12,5.7451925,9.7944813,9.3740387,29.74
13,5.7447658,9.7959366,9.3622360,29.72
14,5.7443504,9.7973528,9.3538599,29.69
15,5.7448015,9.7958145,9.3462582,29.69
16,5.7447548,9.7959738,9.3411465,29.67
17,5.7446756,9.7962437,9.3293304,29.68
18,5.7447309,9.7960548,9.3144073,29.62
19,5.7450695,9.7949009,9.3038654,29.58
20,5.7444534,9.7970018,9.2915258,29.57
21,5.7440081,9.7985210,9.2822380,29.59
22,5.7447920,9.7958469,9.2761145,29.67
23,5.7448640,9.7956018,9.2735958,29.72
24,5.7448292,9.7957201,9.2592878,29.82
25,5.7448435,9.7956715,9.2448483,29.85
26,5.7448630,9.7956047,9.2350616,29.83
27,5.7442093,9.7978344,9.2222271,29.80
28,5.7443061,9.7975035,9.2122087,29.85
29,5.7452531,9.7942743,9.2052965,29.86
30,5.7449479,9.7953148,9.2040443,29.77
31,5.7447791,9.7958908,9.1867218,29.76
32,5.7449226,9.7954016,9.1751060,29.73
