Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7433834,9.8006525,9.4908066,14.56
2,5.7446342,9.7963848,9.5057421,14.54
3,5.7431469,9.8014593,9.4959431,14.53
4,5.7429900,9.8019953,9.4570370,14.51
5,5.7446442,9.7963505,9.4448700,14.44
6,5.7436066,9.7998905,9.4356384,14.52
7,5.7426124,9.8032846,9.4200268,14.46
8,5.7442803,9.7975912,9.4099283,14.42
9,5.7439356,9.7987680,9.4280195,14.42
10,5.7425900,9.8033609,9.4140339,14.37
11,5.7439332,9.7987766,9.3777084,14.40
12,5.7446146,9.7964516,9.3643808,14.43
13,5.7431812,9.8013420,9.3551836,14.40
14,5.7427893,9.8026800,9.3409662,14.38
15,5.7446036,9.7964888,9.3386889,14.34
16,5.7437210,9.7995005,9.3517122,14.34
17,5.7423205,9.8042812,9.3306475,14.26
18,5.7446051,9.7964840,9.2994070,14.28
19,5.7441435,9.7980585,9.2881908,14.26
20,5.7429619,9.8020916,9.2753458,14.31
21,5.7426214,9.8032532,9.2604132,14.28
22,5.7447453,9.7960062,9.2681541,14.24
23,5.7436562,9.7997217,9.2710648,14.27
24,5.7425194,9.8036022,9.2406263,14.27
25,5.7446485,9.7963362,9.2209578,14.26
26,5.7441950,9.7978830,9.2092609,14.29
27,5.7429447,9.8021498,9.1938362,14.27
28,5.7424831,9.8037252,9.1842661,14.30
29,5.7448387,9.7956867,9.1954823,14.28
30,5.7434950,9.8002720,9.1906519,14.32
31,5.7426281,9.8032303,9.1533003,14.34
32,5.7444477,9.7970209,9.1409817,14.35
