Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7427588,9.8027840,9.5328255,18.17
2,5.7489691,9.7816172,9.6000223,18.11
3,5.7428727,9.8023958,9.5996342,18.11
4,5.7398686,9.8126583,9.5158520,18.08
5,5.7477646,9.7857170,9.4814129,18.12
6,5.7443290,9.7974262,9.4605627,18.12
7,5.7411938,9.8081293,9.4431648,18.13
8,5.7450356,9.7950163,9.4307499,18.07
9,5.7486615,9.7826633,9.5053186,18.07
10,5.7409859,9.8088398,9.4916077,18.09
11,5.7422056,9.8046732,9.4070950,18.11
12,5.7476897,9.7859716,9.3977623,18.12
13,5.7440882,9.7982473,9.3804731,18.14
14,5.7399826,9.8122692,9.3485603,18.16
15,5.7465944,9.7897024,9.3532848,18.19
16,5.7468634,9.7887859,9.4050951,18.20
17,5.7391310,9.8151817,9.3694735,18.19
18,5.7437754,9.7993155,9.2825184,18.20
19,5.7475853,9.7863274,9.2847748,18.21
20,5.7437620,9.7993603,9.2716150,18.23
21,5.7405486,9.8103342,9.2419081,18.21
22,5.7483482,9.7837305,9.2684717,18.23
23,5.7452497,9.7942858,9.3114233,18.18
24,5.7399883,9.8122492,9.2638569,18.18
25,5.7463245,9.7906227,9.2006350,18.16
26,5.7456532,9.7929106,9.1931715,18.15
27,5.7431364,9.8014956,9.1769056,18.18
28,5.7408571,9.8092804,9.1484432,18.13
29,5.7498522,9.7786131,9.2070808,18.11
30,5.7443771,9.7972622,9.2279892,18.13
31,5.7386255,9.8169098,9.1638756,18.11
32,5.7476759,9.7860193,9.1132278,18.12
