Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7439108,9.7988529,9.4818907,17.14
2,5.7439604,9.7986832,9.4718170,17.10
3,5.7438774,9.7989664,9.4613523,17.04
4,5.7438278,9.7991362,9.4493055,17.09
5,5.7438941,9.7989101,9.4375296,17.06
6,5.7439766,9.7986288,9.4235659,17.15
7,5.7439508,9.7987165,9.4114113,17.15
8,5.7438679,9.7989988,9.4006481,17.14
9,5.7441044,9.7981920,9.3906813,17.18
10,5.7440438,9.7983990,9.3806009,17.20
11,5.7439184,9.7988262,9.3694601,17.15
12,5.7438612,9.7990217,9.3577490,17.19
13,5.7438884,9.7989292,9.3449802,17.15
14,5.7439189,9.7988253,9.3333721,17.14
15,5.7439823,9.7986088,9.3229904,17.10
16,5.7439623,9.7986765,9.3138332,17.11
17,5.7439036,9.7988768,9.3030043,17.14
18,5.7439480,9.7987261,9.2919168,17.13
19,5.7438288,9.7991323,9.2803469,17.11
20,5.7438498,9.7990608,9.2676296,17.11
21,5.7439308,9.7987843,9.2559013,17.19
22,5.7439318,9.7987814,9.2450476,17.12
23,5.7439742,9.7986364,9.2354860,17.12
24,5.7439623,9.7986765,9.2243385,17.11
25,5.7439690,9.7986546,9.2138805,17.13
26,5.7437811,9.7992954,9.2021742,17.06
27,5.7439027,9.7988796,9.1901550,17.08
28,5.7440434,9.7983999,9.1789494,17.10
29,5.7439427,9.7987442,9.1690569,17.09
30,5.7439041,9.7988758,9.1593876,17.09
31,5.7438784,9.7989635,9.1482754,17.11
32,5.7438707,9.7989893,9.1374722,17.12
