Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7440329,9.7984362,9.4992142,23.57
2,5.7454615,9.7935638,9.5127277,23.58
3,5.7440472,9.7983875,9.5059605,23.63
4,5.7436275,9.7998190,9.4688396,23.59
5,5.7454147,9.7937231,9.4575291,23.62
6,5.7445345,9.7967253,9.4494829,23.65
7,5.7432389,9.8011456,9.4318533,23.66
8,5.7447572,9.7959652,9.4252024,23.66
9,5.7450790,9.7948675,9.4426346,23.70
10,5.7436481,9.7997494,9.4329653,23.66
11,5.7441397,9.7980719,9.3966408,23.66
12,5.7454457,9.7936182,9.3839874,23.67
13,5.7442760,9.7976065,9.3771772,23.67
14,5.7433195,9.8008709,9.3622332,23.64
15,5.7453165,9.7940588,9.3571138,23.62
16,5.7446747,9.7962475,9.3741941,23.60
17,5.7433357,9.8008146,9.3596897,23.55
18,5.7448435,9.7956715,9.3278055,23.51
19,5.7454405,9.7936354,9.3156471,23.54
20,5.7437315,9.7994642,9.3067808,23.52
21,5.7435131,9.8002100,9.2930183,23.53
22,5.7452521,9.7942781,9.2968006,23.60
23,5.7443676,9.7972937,9.3061562,23.65
24,5.7431908,9.8013096,9.2822361,23.64
25,5.7452335,9.7943411,9.2572222,23.67
26,5.7451649,9.7945757,9.2470493,23.68
27,5.7436199,9.7998457,9.2348347,23.65
28,5.7435331,9.8001413,9.2239237,23.64
29,5.7454357,9.7936525,9.2347078,23.64
30,5.7443790,9.7972555,9.2362337,23.64
31,5.7434483,9.8004313,9.2055311,23.67
32,5.7451410,9.7946568,9.1889868,23.67
