Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7446051,9.7964840,9.5026722,24.43
2,5.7454519,9.7935963,9.5186901,24.43
3,5.7439203,9.7988205,9.5106077,24.43
4,5.7439699,9.7986507,9.4744301,24.41
5,5.7455950,9.7931089,9.4625616,24.47
6,5.7443581,9.7973270,9.4567785,24.46
7,5.7431612,9.8014107,9.4386406,24.51
8,5.7452488,9.7942886,9.4343367,24.50
9,5.7448888,9.7955170,9.4526243,24.49
10,5.7434773,9.8003321,9.4385347,24.49
11,5.7446737,9.7962503,9.4042168,24.54
12,5.7456675,9.7928619,9.3924608,24.48
13,5.7440987,9.7982121,9.3863716,24.52
14,5.7435188,9.8001909,9.3717251,24.53
15,5.7456036,9.7930803,9.3728619,24.52
16,5.7445445,9.7966909,9.3879662,24.53
17,5.7432709,9.8010368,9.3672791,24.50
18,5.7449269,9.7953863,9.3372087,24.53
19,5.7455425,9.7932873,9.3277369,24.52
20,5.7435799,9.7999821,9.3167210,24.51
21,5.7437916,9.7992592,9.3027458,24.50
22,5.7453833,9.7938309,9.3124533,24.48
23,5.7444749,9.7969284,9.3179569,24.45
24,5.7434044,9.8005810,9.2891102,24.45
25,5.7452087,9.7944260,9.2670565,24.47
26,5.7453351,9.7939949,9.2588520,24.43
27,5.7433977,9.8006039,9.2441158,24.44
28,5.7438226,9.7991533,9.2357016,24.45
29,5.7455740,9.7931805,9.2496223,24.45
30,5.7443647,9.7973042,9.2475920,24.52
31,5.7433529,9.8007565,9.2137451,24.49
32,5.7453890,9.7938118,9.1973915,24.49
