Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7444944,9.7968616,9.4896870,25.80
2,5.7455583,9.7932339,9.5002642,25.80
3,5.7438412,9.7990904,9.4915009,25.77
4,5.7442207,9.7977953,9.4592113,25.77
5,5.7454252,9.7936878,9.4478598,25.83
6,5.7444439,9.7970343,9.4380245,25.80
7,5.7435389,9.8001213,9.4251947,25.81
8,5.7447591,9.7959595,9.4187937,25.78
9,5.7452192,9.7943897,9.4334354,25.81
10,5.7434983,9.8002596,9.4182119,25.79
11,5.7446527,9.7963219,9.3887930,25.78
12,5.7453613,9.7939062,9.3770552,25.79
13,5.7442613,9.7976570,9.3683596,25.78
14,5.7437410,9.7994318,9.3566389,25.78
15,5.7452469,9.7942953,9.3515081,25.76
16,5.7449789,9.7952089,9.3648977,25.75
17,5.7435789,9.7999849,9.3453894,25.78
18,5.7449055,9.7954597,9.3212738,25.68
19,5.7452726,9.7942076,9.3098431,25.64
20,5.7439322,9.7987795,9.2996311,25.63
21,5.7440634,9.7983322,9.2883282,25.63
22,5.7452812,9.7941780,9.2898054,25.59
23,5.7445440,9.7966928,9.2970886,25.57
24,5.7437325,9.7994614,9.2712221,25.55
25,5.7449732,9.7952290,9.2533998,25.56
26,5.7452345,9.7943382,9.2415810,25.61
27,5.7438536,9.7990484,9.2297668,25.62
28,5.7441759,9.7979488,9.2225456,25.62
29,5.7455616,9.7932224,9.2294006,25.61
30,5.7443419,9.7973814,9.2308455,25.57
31,5.7438002,9.7992306,9.2008905,25.63
32,5.7451754,9.7945395,9.1875477,25.71
