Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7454123,9.7937317,9.5204325,20.79
2,5.7468929,9.7886858,9.5219669,20.82
3,5.7430439,9.8018112,9.5105391,20.85
4,5.7400794,9.8119383,9.4805450,20.82
5,5.7497988,9.7787943,9.5377245,20.82
6,5.7452679,9.7942247,9.5770378,20.83
7,5.7385559,9.8171492,9.5165539,20.82
8,5.7469292,9.7885618,9.4475250,20.79
9,5.7458448,9.7922573,9.4511881,20.79
10,5.7426014,9.8033218,9.4331722,20.82
11,5.7412748,9.8078527,9.4030237,20.79
12,5.7498860,9.7784977,9.4808006,20.73
13,5.7433043,9.8009224,9.5005827,20.78
14,5.7384510,9.8175077,9.4241180,20.77
15,5.7483091,9.7838631,9.3854160,20.80
16,5.7455893,9.7931280,9.3790331,20.78
17,5.7417383,9.8062687,9.3596640,20.80
18,5.7428317,9.8025351,9.3392954,20.78
19,5.7499695,9.7782135,9.4233370,20.80
20,5.7418175,9.8059988,9.4238691,20.77
21,5.7394185,9.8141975,9.3394413,20.75
22,5.7486362,9.7827492,9.3191605,20.72
23,5.7449703,9.7952394,9.3090553,20.76
24,5.7401838,9.8115807,9.2895823,20.73
25,5.7458234,9.7923298,9.2803249,20.70
26,5.7490840,9.7812262,9.3620195,20.72
27,5.7402573,9.8113298,9.3450785,20.65
28,5.7415032,9.8070726,9.2528944,20.72
29,5.7483239,9.7838125,9.2444954,20.73
30,5.7438669,9.7990026,9.2375650,20.76
31,5.7399673,9.8123207,9.2111912,20.75
32,5.7482052,9.7842169,9.2280998,20.72
