Samples number,Period [s],g [m/s^2],Velocity [m/s],Temperature [ºC]
1,5.7452002,9.7944546,9.5032721,23.71
2,5.7451086,9.7947664,9.4928818,23.72
3,5.7435498,9.8000841,9.4764366,23.68
4,5.7437096,9.7995396,9.4678659,23.70
5,5.7454042,9.7937593,9.4802790,23.61
6,5.7443361,9.7974014,9.4747095,23.62
7,5.7433567,9.8007431,9.4379091,23.52
8,5.7452383,9.7943249,9.4239731,23.49
9,5.7449865,9.7951832,9.4155674,23.46
10,5.7434063,9.8005743,9.3980970,23.44
11,5.7442050,9.7978487,9.3935909,23.39
12,5.7454977,9.7934399,9.4091558,23.37
13,5.7439127,9.7988462,9.4009619,23.38
14,5.7437263,9.7994823,9.3647261,23.38
15,5.7455587,9.7932329,9.3539848,23.36
16,5.7443972,9.7971935,9.3468895,23.37
17,5.7432079,9.8012514,9.3304739,23.39
18,5.7448344,9.7957020,9.3244343,23.39
19,5.7450099,9.7951040,9.3415527,23.39
20,5.7433319,9.8008280,9.3297672,23.45
21,5.7444611,9.7969751,9.2945232,23.45
22,5.7455583,9.7932339,9.2814760,23.47
23,5.7441077,9.7981806,9.2736797,23.49
24,5.7434502,9.8004246,9.2581701,23.50
25,5.7454424,9.7936287,9.2547312,23.49
26,5.7443175,9.7974653,9.2696266,23.47
27,5.7434540,9.8004112,9.2503166,23.51
28,5.7451239,9.7947149,9.2186003,23.43
29,5.7454491,9.7936058,9.2080994,23.46
30,5.7436094,9.7998810,9.1976204,23.46
31,5.7434883,9.8002939,9.1830559,23.45
32,5.7452316,9.7943478,9.1876783,23.50
